,title,abstract,author,journal,year,pdf_link,keyword
968,"Unavoidable complexes, via an elementary equivariant index theory","The partition invariant \(\pi (K)\) of a simplicial complex \(K\subseteq 2^{[m]}\) is the minimum integer \(\nu \), such that for each partition \(A_1\uplus \cdots \uplus A_\nu = [m]\) of [m], at least one of the sets \(A_i\) is in K. A complex K is r-unavoidable if \(\pi (K)\le r\). We say that a complex K is almost r-non-embeddable in \({\mathbb {R}}^d\) if, for each continuous map \(f: \vert K\vert \rightarrow {\mathbb {R}}^d\), there exist r vertex disjoint faces \(\sigma _1,\cdots , \sigma _r\) of \(\vert K\vert \), such that \(f(\sigma _1)\cap \cdots \cap f(\sigma _r)\ne \emptyset \). One of our central observations (Theorem 2.1), summarizing and extending results of Schild et al. is that interesting examples of (almost) r-non-embeddable complexes can be found among the joins \(K = K_1*\cdots *K_s\) of r-unavoidable complexes.","Duško Jojić1, Wacław Marzantowicz 
            ORCID: orcid.org/0000-0001-5933-99552, Siniša T. Vrećica3 & …Rade T. Živaljević 
            ORCID: orcid.org/0000-0001-9801-8839",Journal of Fixed Point Theory and Applications,2020,https://link.springer.com/article/10.1007/s11784-020-0763-2,"Partition invariant,unavoidable complexes,equivariant index theory"
969,Limit theorems in free probability theory II,Based on an analytical approach to the definition of multiplicative free convolution on probability measures on the nonnegative line ℝ+ and on the unit circle \( \mathbb{T} \) we prove analogs of limit theorems for nonidentically distributed random variables in classical Probability Theory.,Gennadii P. Chistyakov1 & Friedrich Götze,Central European Journal of Mathematics,2008,https://link.springer.com/article/10.2478/s11533-008-0006-z,"46L50,60E07,60E10"
970,Theory of physical structures,"In 1968 we have described a new point of view on the character and the mathematical structure of the fundamental physical laws and the basic physical quantities and concepts, which we have called the “theory of physical structures.” In this paper we give a concise presentation of the fundamental ideas of the theory and of its applications to geometry, mechanics, thermodynamics, and electrodynamics. We prove how from the principle of “phenomenological symmetry” one obtains in a natural manner such concepts as mass, force, resistance, etc. and also the laws of Euclidean geometry, Newton's second law of mechanics, Ohm's law, the basic equations of thermodynamics, and a series of other laws of fundamental physics.",Yu. I. Kulako,Journal of Soviet Mathematics,1984,https://link.springer.com/article/10.1007/BF01103723,"Physical Quantity,Basic Equation,Physical Structure,Mathematical Structure,Euclidean Geometry"
971,Functional Equations in Asymptotical Problems of Queueing Theory,"The investigation of communication systems with a large number of devices sometimes leads to initial-boundary problems for functional equations. In this work we consider several classes of such problems for differential-difference and integral-differential equations and for partial differential equations. We are interested in the global existence of solutions in the quarter-plane x > 0, t > 0; in the existence of stationary solutions, in their stability, and in their behavior as x → ∞.",N. D. Vvedenskaya & Yu. M. Suho,Journal of Mathematical Sciences,2004,https://link.springer.com/article/10.1023/B%3AJOTH.0000016048.57654.a3,"Differential Equation,Partial Differential Equation,Communication System,Functional Equation,Stationary Solution"
972,Nonlocal buckling of embedded magnetoelectroelastic sandwich nanoplate using refined zigzag theory,"This paper is concerned with a buckling analysis of an embedded nanoplate integrated with magnetoelectroelastic (MEE) layers based on a nonlocal magnetoelectroelasticity theory. A surrounding elastic medium is simulated by the Pasternak foundation that considers both shear and normal loads. The sandwich nanoplate (SNP) consists of a core that is made of metal and two MEE layers on the upper and lower surfaces of the core made of BaTiO3/CoFe2O4. The refined zigzag theory (RZT) is used to model the SNP subject to both external electric and magnetic potentials. Using an energy method and Hamilton’s principle, the governing motion equations are obtained, and then solved analytically. A detailed parametric study is conducted, concentrating on the combined effects of the small scale parameter, external electric and magnetic loads, thicknesses of MEE layers, mode numbers, and surrounding elastic medium. It is concluded that increasing the small scale parameter decreases the critical buckling loads.","A. Ghorbanpour-Arani1,2, F. Kolahdouzan1 & M. Abdollahian",Applied Mathematics and Mechanics,2018,https://link.springer.com/article/10.1007/s10483-018-2319-8,"sandwich nanoplate (SNP),refined zigzag theory (RZT),nonlocal magnetoelectroelasticity theory,buckling,magnetostrictive layer"
973,The group G2(ℂ) in connection with the theory of metaplectic forms,Some preliminary information which makes the consideration of metaplectic forms on G2(ℂ) possible is recounted.,N. V. Proskuri,Journal of Soviet Mathematics,1989,https://link.springer.com/article/10.1007/BF01099350,"Preliminary Information,Metaplectic Form"
974,On M. G. Krein's work in the theory of linear periodic Hamiltonian systems,We present basic ideas of the theory of linear periodic Hamiltonian systems.,V. A. Yakubovich,Ukrainian Mathematical Journal,1994,https://link.springer.com/article/10.1007/BF01057005,"Hamiltonian System,Periodic Hamiltonian System,Linear Periodic Hamiltonian System"
975,Embedding of the Atomic Theory of Subsets of Free Semigroups to the Atomic Theory of Subsets of Free Monoids,"AbstractIn this paper, atomic formulas are considered that are constructed from the binary predicate symbol \(\subseteq\) and binary function symbols \(\backslash\), \(/\), \(\cup\), and \(\cap\). For \(X\) and \(Y\) from the powerset of a free semigroup, \(X/Y\) denotes the set consisting of elements whose product with any element of \(Y\) (multiplying on the right) belongs to \(X\). Similarly, \(Y\backslash X\) (multiplying on the left) is defined. We prove that every atomic formula that is true in every free semigroup powerset interpretation is also true in every free monoid powerset interpretation.",B. O. Konstantinovskiy1 & F. D. Kholodilov,Moscow University Mathematics Bulletin,2022,https://link.springer.com/article/10.3103/S002713222202005X,"Lambek calculus,Lambek calculus models,language models,free semigroup,free monoid"
976,"The Three Dimensional Viscous Camassa–Holm Equations, and Their Relation to the Navier–Stokes Equations and Turbulence Theory","We show here the global, in time, regularity of the three dimensional viscous Camassa–Holm (Navier–Stokes-alpha) (NS-α) equations. We also provide estimates, in terms of the physical parameters of the equations, for the Hausdorff and fractal dimensions of their global attractor. In analogy with the Kolmogorov theory of turbulence, we define a small spatial scale, ℓ
∈
, as the scale at which the balance occurs in the mean rates of nonlinear transport of energy and viscous dissipation of energy. Furthermore, we show that the number of degrees of freedom in the long-time behavior of the solutions to these equations is bounded from above by (L/ℓ
∈
)3, where L is a typical large spatial scale (e.g., the size of the domain). This estimate suggests that the Landau–Lifshitz classical theory of turbulence is suitable for interpreting the solutions of the NS-α equations. Hence, one may consider these equations as a closure model for the Reynolds averaged Navier–Stokes equations (NSE). We study this approach, further, in other related papers. Finally, we discuss the relation of the NS-α model to the NSE by proving a convergence theorem, that as the length scale α
1 tends to zero a subsequence of solutions of the NS-α equations converges to a weak solution of the three dimensional NSE.","Ciprian Foias1,2, Darryl D. Holm3 & Edriss S. Titi",Journal of Dynamics and Differential Equations,2002,https://link.springer.com/article/10.1023/A%3A1012984210582,"Navier–Stokes-α model,Camassa–Holm equations,Lagrangian averaged Navier–Stokes equations,second grad fluid,attractors"
977,Models of set theory with definable ordinals,"A DO model (here also referred to a Paris model) is a model  of set theory all of whose ordinals are first order definable in . Jeffrey Paris (1973) initiated the study of DO models and showed that (1) every consistent extension T of ZF has a DO model, and (2) for complete extensions T, T has a unique DO model up to isomorphism iff T proves V=OD. Here we provide a comprehensive treatment of Paris models. Our results include the following:1. If T is a consistent completion of ZF+V≠OD, then T has continuum-many countable nonisomorphic Paris models.2. Every countable model of ZFC has a Paris generic extension.3. If there is an uncountable well-founded model of ZFC, then for every infinite cardinal κ there is a Paris model of ZF of cardinality κ which has a nontrivial automorphism.4. For a model ZF,  is a prime model ⇒ is a Paris model and satisfies AC⇒ is a minimal model. Moreover, Neither implication reverses assuming Con(ZF).",Ali Enayat,Archive for Mathematical Logic,2005,https://link.springer.com/article/10.1007/s00153-004-0256-9,"Paris Model,Mathematical Logic,Minimal Model,Prime Model,Comprehensive Treatment"
978,A biological homology inference from ergodic theory,"The aim of this Note is to show that if a living being needs to extract a certain average amountH
0 of information from nature, then the numberm
0 of its sensors depends only onH
0, i. e.m
0 is independent of the environment.", C. Foiaş,Journal of Mathematical Biology,1974,https://link.springer.com/article/10.1007/BF02339484,"Mathematical Biology,Ergodic Theory,Homology Inference,Biological Homology"
979,On the application of some concepts of ring theory to the study of the influence of systems of subgroups of a group,"We study groups in which the family L
non-nn(G) of all not nearly normal subgroups has the Krull dimension. A subgroup H of a group G is called nearly normal if H has finite index in its normal closure.",N. N. Semko1 & M. M. Piskun,Ukrainian Mathematical Journal,2008,https://link.springer.com/article/10.1007/s11253-008-0087-7,"Normal Subgroup,Quotient Group,Abelian Subgroup,Ring Theory,Noetherian Ring"
980,On the algebraic K-theory of the complex K-theory spectrum,"Let p≥5 be a prime, let ku be the connective complex K-theory spectrum, and let K(ku) be the algebraic K-theory spectrum of ku. In this paper we study the p-primary homotopy type of the spectrum K(ku) by computing its mod (p,v
1) homotopy groups. We show that up to a finite summand, these groups form a finitely generated free module over the polynomial algebra \({\mathbb{F}}_{p}[b]\), where b is a class of degree 2p+2 defined as a “higher Bott element”.",Christian Ausoni,Inventiones mathematicae,2010,https://link.springer.com/article/10.1007/s00222-010-0239-x,"19D55,55N15"
981,Chromatic homotopy theory is asymptotically algebraic,"Inspired by the Ax–Kochen isomorphism theorem, we develop a notion of categorical ultraproducts to capture the generic behavior of an infinite collection of mathematical objects. We employ this theory to give an asymptotic solution to the approximation problem in chromatic homotopy theory. More precisely, we show that the ultraproduct of the E(n, p)-local categories over any non-principal ultrafilter on the set of prime numbers is equivalent to the ultraproduct of certain algebraic categories introduced by Franke. This shows that chromatic homotopy theory at a fixed height is asymptotically algebraic.","Tobias Barthel1, Tomer M. Schlank2 & Nathaniel Stapleton",Inventiones mathematicae,2020,https://link.springer.com/article/10.1007/s00222-019-00943-9,"Primary 55N22,55P42,Secondary 03C20"
982,Derivation of differential equations on the basis of extremal theory of dimensions,We show how to derive the differential equations of dynamic processes in various systems of units on the basis of extremal theory of dimensions and find out which of these systems are preferable for obtaining new theoretic results. We also obtain an unknown equation of motion in a gravitational field and the corresponding law of mechanics defining this equation.,E. R. Smol’yakov,Differential Equations,2010,https://link.springer.com/article/10.1134/S0012266110120037,"Dual Space,Minkowski Space,Extremal Solution,Degenerate Solution,Lorenz Equation"
983,ℓ-norm and its Application to Learning Theory,"We investigate connections between an important parameter in the theory of Banach spaces called the ℓ-norm, and two properties of classes of functions which are essential in Learning Theory – the uniform law of large numbers and the Vapnik–Chervonenkis (VC) dimension. We show that if the ℓ-norm of a set of functions is bounded in some sense, then the set satisfies the uniform law of large numbers. Applying this result, we show that if X is a Banach space which has a nontrivial type, then the unit ball of its dual satisfies the uniform law of large numbers. Next, we estimate the ℓ-norm of a set of {0,1}-functions in terms of its VC dimension. Finally, we present a `Gelfand number' like estimate of certain classes of functions. We use this estimate to formulate a learning rule, which may be used to approximate functions from the unit balls of several Banach spaces.",S. Mendelson,Positivity,2001,https://link.springer.com/article/10.1023/A%3A1011430329313,"Glivenko–Cantelli classes,VC dimension,ℓ-norm"
984,On a nonlocal problem in function theory,"We consider nonlocal boundary value problems for three harmonic functions each of which is defined in its own domain. A contact condition is posed on the common part of the boundaries of these domains, and the Dirichlet or Neumann data (or mixed boundary conditions) are given on the remaining parts of the boundary. We prove the unique solvability of these problems.",L. A. Kovaleva1 & A. P. Soldatov,Differential Equations,2010,https://link.springer.com/article/10.1134/S0012266110030092,"Harmonic Function,Matrix Function,Imaginary Axis,Diagonal Block,Homogeneous Problem"
985,A game-theory modeling approach to utility and strength of interactions dynamics in biomedical research social networks,"PurposeCollaboration has become a cornerstone in biomedical research today. In contrast to physics which has a long history and experience in collaborative projects, biology is only recently becoming an evermore collaborative discipline. In this article we explore the effect of a collaboration network on the distribution of players having access to certain amount of resources from other players in the network and the distribution of the strength of interactions among them. We are interested in how they affect each other in the context of a network of scientific collaboration under the idea that while researchers are interested in maximizing their utilities, they also know that it is important to invest in building collaborative relationships.MethodsWe implemented two games played simultaneously: one for maximizing individual utility based on the iterated prisoner’s dilemma; the other, a coordination game for maximizing the connection strength between players. We tested our simulation on a biomedical research community network in México and compared the results with Erdös–Renyí, a Watts–Strogatz small-world and Barabási–Albert topologies.ResultsDifferent topologies display different global utility and global strength of interaction distributions. Moreover, the distribution of utility and strength of interaction in the researchers network is similar to that of Barabási–Albert and Watts–Strogatz topologies, respectively.ConclusionsData related to Science, from co-authorships to Scientists' movility are increasingly becoming available. We think that the readiness of these sort of data is a great opportunity for scientists interested in the social dynamics of science, especially in the context of computational social science.","J. Mario Siqueiros-García1,2, Rodrigo García-Herrera2, Enrique Hernández-Lemus3 & …Sergio Alcalá-Corona",Complex Adaptive Systems Modeling,2017,https://link.springer.com/article/10.1186/s40294-017-0044-0,"Collaboration networks,Social networks analysis,Biomedicine,Game theory"
986,A new Peer-to-Peer topology for video streaming based on complex network theory,"A new wave of networks labeled Peer-to-Peer (P2P) networks attracts more researchers and rapidly becomes one of the most popular applications. In order to matching P2P logical overlay network with physical topology, the position-based topology has been proposed. The proposed topology not only focuses on non-functional characteristics such as scalability, reliability, fault-tolerance, self-organization, decentralization and fairness, but also functional characteristics are addressed as well. The experimental results show that the hybrid complex topology achieves better characteristics than other complex networks’ models like small-world and scale-free models; since most of the real-life networks are both scale-free and small-world networks, it may perform well in mimicking the reality. Meanwhile, it reveals that the authors improve average distance, diameter and clustering coefficient versus Chord and CAN topologies. Finally, the authors show that the proposed topology is the most robust model, against failures and attacks for nodes and edges, versus small-world and scale-free networks.","Venus Marza1, Mehdi Dehghan1 & Behzad Akbari",Journal of Systems Science and Complexity,2015,https://link.springer.com/article/10.1007/s11424-015-3154-9,"Complex network’s metrics,complex network models,peer-to-peer topology,site and bond percolation,video streaming"
987,Strong Version of the Basic Deciding Algorithm for the Existential Theory of Real Fields,"Let U be a real algebraic variety in the n-dimensional affine space that is a set of all zeros of a family of polynomials of degree less than d. In the case where U is bounded (this is the main case), an algorithm of polynomial complexity is described for constructing a subset of U with the number of elements bounded from above by dn that has the following property: for every s, this set has a nonempty intersection with every d-dimensional cycle with coefficients from s of the closure of the set of smooth points of dimension s of U. Bibliography: 16 titles.",A. L. Chistov,Journal of Mathematical Sciences,2001,https://link.springer.com/article/10.1023/A%3A1012481809783,"Algebraic Variety,Real Field,Smooth Point,Polynomial Complexity,Affine Space"
988,The representation of biological systems from the standpoint of the theory of categories,"A mathematical framework for a rigorous theory of general systems is constructed, using the notions of the theory of Categories and Functors introduced by Eilenberg and MacLane (1945,Trans. Am. Math. Soc.,58, 231–94). A short discussion of the basic ideas is given, and their possible application to the theory of biological systems is discussed. On the basis of these considerations, a number of results are proved, including the possibility of selecting a unique representative (a “canonical form”) from a family of mathematical objects, all of which represent the same system. As an example, the representation of the neural net and the finite automaton is constructed in terms of our general theory.",Robert Rosen,The bulletin of mathematical biophysics,1958,https://link.springer.com/article/10.1007/BF02477890,"Biological System,Block Diagram,Covariant Functor,Oriented Graph,Oriented Edge"
989,Disproof of a conjecture in graph reconstruction theory,"In his thesis [3] B. D. Thatte conjectured that ifG=G
1,G
2,...G

n
 is a sequence of finitely many simple connected graphs (isomorphic graphs may occur in the sequence) with the same number of vertices and edges then their shuffled edge deck uniquely determines the graph sequence (up to a permutation). In this paper we prove that there are such sequences of graphs with the same shuffled edge deck.",Dezső Miklós,Combinatorica,1992,https://link.springer.com/article/10.1007/BF01285825,05 C 60
990,Methodical Aspects of Substantiating the Staff of the Armed Forces of a State From the Standpoint of the Theory of Prevented Damage,This paper outlines the essence and main content of the methodical aspects of substantiating the combat staff of the armed forces of a state from the standpoint of the theory of prevented damage of own troops to ensure a given level of combat capacity of own troops and their ability to perform their combat tasks according to their destination with necessary efficiency in a combat operation lasting T days.,V. M. Mozharovski1 & S. V. Hodz’,Cybernetics and Systems Analysis,2018,https://link.springer.com/article/10.1007/s10559-018-0015-2,"fighting potential,combat capacity,combat staff,fighting means,prevented damage,mathematical model,methodical apparatus"
991,Semisimple Lie algebras and Hamiltonian theory of finite-dimensional Lax equations with spectral parameter on a Riemann surface,"The Hamiltonian property and integrability of the Lax equations with spectral parameter on a Riemann surface are considered. The operators of Lax pairs are meromorphic functions of special form on a Riemann surface of arbitrary positive genus with values in an arbitrary semisimple Lie algebra. The study combines the theory of Lax equations with spectral parameter on a Riemann surface, as proposed by I.M. Krichever in 2001, with a “group-theoretic approach.”",O. K. Sheinman,Proceedings of the Steklov Institute of Mathematics,2015,https://link.springer.com/article/10.1134/S0081543815060164,"Riemann Surface,STEKLOV Institute,Meromorphic Function,Spectral Parameter,Central Extension"
992,Prospects for a central theory of partial differential equations,"three episodes in the history of equation-solving are finding zeros of polynomials, solution of ordinary differential equations, and solutions of partial differential equations. The first two episodes went through a number of phases before reaching a rather satisfactory state. That the third episode might develop similarly is the topic of this note.",John W. Neuberger,The Mathematical Intelligencer,2005,https://link.springer.com/article/10.1007/BF02985839,"Hilbert Space,Sobolev Space,Orthogonal Projection,Mathematical Intelligencer,Supplementary Condition"
993,"Piecewise-polynomial approximation of functions fromH
ℓ((0, 1)d), 2ℓ=d, and applications to the spectral theory of the Schrödinger operator","For the selfadjoint Schrödinger operator −Δ−αV on ℝ2 the number of negative eigenvalues is estimated. The estimates obtained are based upon a new result on the weightedL
2-approximation of functions from the Sobolev spaces in the cases corresponding to the critical exponent in the embedding theorem.",M. Solomyak,Israel Journal of Mathematics,1994,https://link.springer.com/article/10.1007/BF02773681,"Quadratic Form,Orlicz Space,Selfadjoint Operator,Schr6dinger Operator,Orlicz Norm"
994,A mathematical theory of capillary exchange as a function of tissue structure,"A mathematical theory of the process of the exchange of substances between the blood in the capillaries of a homogeneous tissue and the extracellular space, and between the extracellular space and the cells is developed. An ideal geometry of the tissue is assumed, based to some extent on recent anatomical work concerning the functional distinction between two types of capillaries, the arteriolo-venular and the true capillaries. Equations are developed relating the concentration in the arterial blood to the mean capillary concentration, the concentration at the wall of the capillary in the extracellular space, and the average concentration in the extracellular space, and also relating the cellular concentration to the average extracellular concentration. The solutions of the equations are given for certain special cases and numerical results obtained. It is shown that the average extracellular concentration is a sensitive function of the permeability of the capillary wall and also is strongly influenced by the diffusion coefficient of the extracellular space. Furthermore, it is shown that the speed with which the average extracellular concentration approaches the steady state is largely a function of the permeability of the capillary wall.",George W. Schmidt,The bulletin of mathematical biophysics,1952,https://link.springer.com/article/10.1007/BF02477816,"Inulin,Extracellular Space,Capillary Wall,Capillary Permeability,Colloid Osmotic Pressure"
995,Analytic mappings between LB-spaces and applications in infinite-dimensional Lie theory,"We give a sufficient criterion for complex analyticity of nonlinear maps defined on direct limits of normed spaces. This tool is then used to construct new classes of (real and complex) infinite dimensional Lie groups: The group DiffGerm (K, X) of germs of analytic diffeomorphisms around a compact set K in a Banach space X and the group \({\bigcup_{n\in\mathbb {N}}G_n}\) where the G

n
 are Banach Lie groups.",Rafael Dahmen,Mathematische Zeitschrift,2010,https://link.springer.com/article/10.1007/s00209-009-0557-0,"Banach Space,Direct Limit,Dirichlet Series,Complex Banach Space,Manifold Structure"
996,Joint chance constrained shortest path problem with Copula theory,"In this paper, we investigate the constrained shortest path problem where the arc resources of the problem are dependent normally distributed random variables. A model is presented to maximize the probability of all constraints, while not exceeding a certain amount. We assume that the rows of the constraint matrix are dependent, so we use a marginal distribution of the Copula functions, instead of the distribution functions and the dependency is driven by an appropriate Archimedean Copula. Then, we transform the joint chance-constrained problems into deterministic problems of second-order cone programming. This is a new approach where considers the dependency between resource consumptions and connects Copulas to stochastic resource constrained shortest path problem (SRCSPP). The results indicate that the effect of marginal probability levels is considerable. Moreover, the linear relaxation of SRCSPP is generally not convex; thus we can use lower and upper bounds of the second-order cone programming approximation to solve the relaxation problem. The experimental results show that the SRCSPP with Copula theory can achieve efficient performance.","Zohreh Hosseini Nodeh1, Ali Babapour Azar1, Rashed Khanjani Shiraz1, Salman Khodayifar2 & …Panos M. Pardalos",Journal of Combinatorial Optimization,2020,https://link.springer.com/article/10.1007/s10878-020-00562-8,"Combinational optimization,Shortest path problem,Joint chance constrained programming,Copula theory"
997,On Fermi’s theory of β-decay,"Planck’s derivation of the formula for the number of oscillators per unit volume, together with the relation between the frequency and the natural line width, suggest that a factor of the order of magnitude α−3 may have to be introduced in Fermi’s expression for the transition probability in the theory of β-decay. The new value for Fermi’s constantg is such that we obtain satisfactory aggreement between Konopinski-Uhlenbeck’s conclusions concerning the intensity distribution of β-ray spectra and the results of Heisenberg’s and Iwanenko’s application of Fermi’s theory to the production of electron showers by cosmic rays and the interaction of heavy particles respectively.",E. Gora,Proceedings of the Indian Academy of Sciences - Section A,1936,https://link.springer.com/article/10.1007/BF03045712,"Heavy Particle,Electron Wave,Monochromatic Radiation,Light Quantum,Oscillator Energy"
998,Lifschitz realizability for intuitionistic Zermelo–Fraenkel set theory,"A variant of realizability for Heyting arithmetic which validates Church’s thesis with uniqueness condition, but not the general form of Church’s thesis, was introduced by Lifschitz (Proc Am Math Soc 73:101–106, 1979). A Lifschitz counterpart to Kleene’s realizability for functions (in Baire space) was developed by van Oosten (J Symb Log 55:805–821, 1990). In that paper he also extended Lifschitz’ realizability to second order arithmetic. The objective here is to extend it to full intuitionistic Zermelo–Fraenkel set theory, IZF. The machinery would also work for extensions of IZF with large set axioms. In addition to separating Church’s thesis with uniqueness condition from its general form in intuitionistic set theory, we also obtain several interesting corollaries. The interpretation repudiates a weak form of countable choice, AC

ω,ω
, asserting that a countable family of inhabited sets of natural numbers has a choice function. AC

ω,ω
 is validated by ordinary Kleene realizability and is of course provable in ZF. On the other hand, a pivotal consequence of AC

ω,ω
, namely that the sets of Cauchy reals and Dedekind reals are isomorphic, remains valid in this interpretation. Another interesting aspect of this realizability is that it validates the lesser limited principle of omniscience.",Ray-Ming Chen1 & Michael Rathjen,Archive for Mathematical Logic,2012,https://link.springer.com/article/10.1007/s00153-012-0299-2,"Intuitionistic set theory,Lifschitz realizability,Church’s thesis,Countable axiom of choice,Lesser limited principle of omniscience"
999,Explicit constructions and the arithmetic of local number fields,"This is a survey of results obtained by members of the St. Petersburg school of local number theory headed by S.V. Vostokov during the past decades. All these results hardly fit into the title of the paper, since they involve a large circle of ideas, which are applied to an even larger class of problems of modern number theory. The authors tried to cover at least a small part of them, namely, those related to the modern approach to explicit expressions of the Hilbert symbol for nonclassical formal modules in the one- and higher-dimensional cases and their applications in local arithmetic geometry and ramification theory.","S. V. Vostokov1, S. S. Afanas’eva1,2, M. V. Bondarko1, V. V. Volkov1, O. V. Demchenko1, E. V. Ikonnikova1, I. B. Zhukov1, I. I. Nekrasov1 & …P. N. Pital’","Vestnik St. Petersburg University, Mathematics",2017,https://link.springer.com/article/10.3103/S1063454117030128,"formal groups,reciprocity law,local number fields,higher local fields"
1000,Problem with nonequilibrium boundary conditions in the kinetic theory of gases,"The Boltzmann kinetic equation is considered in a new formulation with nonequilibrium distribution functions on free boundaries, which makes it possible to simulate nonequilibrium superand subsonic flows. Transport processes for such flows are analyzed. The possibility of anomalous transport is determined, in which case the heat flux, temperature gradient, and the corresponding components of the nonequilibrium stress tensor and the velocity gradient have the same sign.","V. V. Aristov1, S. A. Zabelok1, M. A. Fedosov2 & …A. A. Frolova",Computational Mathematics and Mathematical Physics,2016,https://link.springer.com/article/10.1134/S0965542516050079,"rarefied gas,Boltzmann kinetic equation,model kinetic equations,nonequilibrium freeboundary conditions,anomalous transport,numerical method"
1001,Applying random stream theory to the group target detection problem,"The detection problem for a group of moving targets is a generalization of the classical detection problem for a single still target. Synthesis methods for joint detection and phase coordinate measurement for objects in the group are being developed in the theory of random streams of events. In this work, we propose a Poisson approximation for a Bernoullian stream of signals generated by a group target and observed in noises for small signal/noise ratios. Using this approximation, we can significantly simplify optimal detection and parameter estimation for a group target which are hard to implement exactly. Developing suboptimal algorithms is an important problem for a number of technical applications, including, in particular, radioand hydrolocation.",M. E. Shaikin,Automation and Remote Control,2012,https://link.springer.com/article/10.1134/S0005117912060045,"Remote Control,Generate Functional,Detection Problem,Poisson Approximation,Posterior Analysis"
1002,On the Efficiency of an Exponential Transformation Method for Solving Stochastic Problems of Gamma-Ray Transport Theory,"AbstractThis paper presents algorithms of exponential transformation (biasing) and its randomized modification with branching of a Markov chain trajectory for solving problems of gamma-ray transport in an inhomogeneous medium. The algorithms are applied to the maximum (majorant) cross-section method (Woodcock tracking), which is efficient for simulation in an inhomogeneous medium. Using, as an example, gamma-ray transport through a thick water slab containing a random number of air or Al balls, a numerical study of the above algorithms in comparison with the standard simulation algorithm is performed.","I. N. Medvedev1,",Numerical Analysis and Applications,2021,https://link.springer.com/article/10.1134/S1995423921040066,"exponential transformation algorithm,trajectory branching of Markov chain,majorant cross-section method (Woodcock tracking),gamma radiation transfer,variance of weighted estimator,computation cost,stochastic medium"
1003,Theory of optimal blocking for fractional factorial split-plot designs,The issue of optimal blocking for fractional factorial split-plot (FFSP) designs is considered under the two criteria of minimum aberration and maximum estimation capacity. The criteria of minimum secondary aberration (MSA) and maximum secondary estimation capacity (MSEC) are developed for discriminating among rival nonisomorphic blcoked FFSP designs. A general rule for identifying MSA or MSEC blocked FFSP designs through their blocked consulting designs is established.,Mingyao Ai1 & Shuyuan He,Science in China Series A: Mathematics,2005,https://link.springer.com/article/10.1360/04ys0069,"blocking,consulting design,estimation capacity,minimum secondary aberration,fractional factorial split-plot design"
1004,On Axioms Contituting the Foundation of Hypergraph Theory,"Hypergraphs are systems of finite sets, being the most general structures in discrete mathematics and powerful tools in dealing with discrete systems. In general, a branch of mathematics is built on some axioms. Informational scientists introduced the acyclic axiom for hypergraphs. In this paper, we first list several results concerning acyclic hypergraphs, in order to show that Acyclic-Axioms constitute the foundation of acyclic hypergraph theory. Then we give the basic theorem which shows that the Cycle-Axiom covers the Acyclic-Axioms and constitutes the foundation of hypergraph theory.",Jian-fang Wang,Acta Mathematicae Applicatae Sinica,2005,https://link.springer.com/article/10.1007/s10255-005-0257-4,"Acyclic-axiom,cycle-axiom,hypergraph"
1005,Comparison of the new nucleation theory with experimental data,"For the case of particles interacting in accordance with the Lennard-Jones potential, we carry out a comparison of our nucleation theory with experimental data for argon.",V. P. Maslov,Mathematical Notes,2008,https://link.springer.com/article/10.1134/S0001434608070067,"nucleation theory,thermodynamics of volumes and surfaces,fractal dimension,supersaturated gas,nanopores,nanotubes,chemical potential,Bose-Einstein distribution,Lennard-Jones potential"
1006,Unisingular representations in arithmetic and Lie theory,"Let G be a subgroup of \(\hbox {GL}(V)\), where V is a finite dimensional vector space over a finite field of characteristic \(p >0\). If \(\det (g-1) = 0\) for all \(g \in G\) then we call G a fixed-point subgroup of \(\hbox {GL}(V)\). Motivated in parallel by questions in arithmetic and linear group theory, we classify all irreducible fixed-point subgroups of \({\text {Sp}}_8(2)\) and give new infinite series of irreducible fixed-point subgroups of symplectic groups \({\text {Sp}}_m(2)\) for various m arising from certain representations of groups of Lie type.",John Cullinan1 & Alexandre Zalesski,European Journal of Mathematics,2021,https://link.springer.com/article/10.1007/s40879-021-00496-3,"Abelian varieties,Torsion points,Galois representations,Finite linear groups,Finite group representations,Symplectic groups,Eigenvalue 1,Fixed points"
1007,On the metric theory of nearest integer continued fractions,"Letb

i
,i=1, 2, 3,..., be the partial denominators of the regular continued fraction expansion of a real numberx between 0 and 1. Then, as is well known, for almost allx, the proportion ofb

i
's fori=1, 2, 3,...,n, which take the valuer, tends to
$$\frac{1}{{\ln 2}} \cdot \ln \left\{ {1 + \frac{1}{{r(r + 2)}}} \right\},$$
 and the mean value off(b

i
) fori=1, 2, 3,...,n tends to
$$\frac{1}{{\ln 2}}\sum\limits_1^\infty  {f(r)\ln } \left\{ {1 + \frac{1}{{r(r + 2)}}} \right\},$$
 asn tends to infinity. It is well known that the mean value of lnb

i
 equals lnK, whereK is Khintchine's constant. We compute the mean values off(b

i
) for some other functions, viz. 1/b

i
 and 1/b

2
i

, and also estimate them for another type of continued fractions, Thenearest integer continued fraction forx. From these limits, the rate of growth of the denominators of the convergents of regular and of nearest integer continued fractions is deduced.Finally, an application is made to the two types of continued fraction expansions of √N, whereN is a non-square positive integer.",Hans Riesel,BIT Numerical Mathematics,1987,https://link.springer.com/article/10.1007/BF01934188,Primary 11K50
