,title,abstract,author,journal,year,pdf_link,keyword
2136,Numerical Methods for Solution of the Multiextremal Problems Connected with the Inverse Mathematical Programming Problems,We consider a quite general concept of the inverse mathematical programming problem. A brief description of the connection between primal and inverse problems is given. We show that for some primal convex problems the inverse problem is a d.c. programming problem and we present a cutting plane method for solution of the latter one.,Valerian Bulatov,Journal of Global Optimization,1998,https://link.springer.com/article/10.1023/A%3A1008281414958,"Concave minorant,Cutting planes,d.c. Functions,Inverse problems,Multiextremal problems"
2137,A Numerical Method for Determining Two Sorbent Characteristics in Case of Decreasing Porosity,"For a mathematical model that incorporates internal-diffusion kinetics and sorbent swelling, we consider the inverse problem of determining the sorption isotherm and the porosity coefficient from two output dynamic curves. A gradient-type iterative method utilizing the conjugate problem technique is proposed and results of numerical experiments are reported. The results are used to investigate the features of the proposed method.",S. R. Tuikina,Computational Mathematics and Modeling,2019,https://link.springer.com/article/10.1007/s10598-019-09443-0,"inverse problems,numerical methods,mathematical models of sorption"
2138,The numerical evaluation of cauchy principal values of integrals by Romberg integration,"The problem considered is that of evaluating numerically an integral of the form where the integrand has one or more simple poles in the interval (O,p). Modified forms of the trapezoidal and mid-ordinate rules, taking account of the singularities, are obtained; it is then shown that the resulting approximations can be extrapolated by Romberg's method. Further modifications to deal with the case when the integrand has an integrable branch singularity at one or both ends of the interval of integration are also briefly discussed.",D. B. Hunter,Numerische Mathematik,1973,https://link.springer.com/article/10.1007/BF01436622,"Mathematical Method,Numerical Evaluation,Simple Polis,Branch Singularity,Romberg Integration"
2139,Numerical Ranges of Radial Toeplitz Operators on Bergman Space,"A Toeplitz operator \(T_\phi\) with symbol \(\phi\) in \(L^{\infty}({\mathbb{D}})\) on the Bergman space \(A^{2}({\mathbb{D}})\), where \(\mathbb{D}\) denotes the open unit disc, is radial if \(\phi(z) = \phi(|z|)\) a.e. on \(\mathbb{D}\). In this paper, we consider the numerical ranges of such operators. It is shown that all finite line segments, convex hulls of analytic images of \(\mathbb{D}\) and closed convex polygonal regions in the plane are the numerical ranges of radial Toeplitz operators. On the other hand, Toeplitz operators \(T_\phi\) with \(\phi\) harmonic on \(\mathbb{D}\) and continuous on \({\overline{\mathbb{D}}}\) and radial Toeplitz operators are convexoid, but certain compact quasinilpotent Toeplitz operators are not.",Kuo Zhong Wang1 & Pei Yuan Wu,Integral Equations and Operator Theory,2009,https://link.springer.com/article/10.1007/s00020-009-1713-y,"Primary 47A12,Secondary 47B35"
2140,Numerical solution of problems of statics of variable-rigidity flexible spherical shells,"
A method is developed for numerical solution of nonlinear two-dimensional boundary-value problems of statics describing unsymmetric strain of flexible orthotropic layered spherical shells of variable rigidity in classical and enhanced-accuracy formulations. Dimension reduction is achieved by enhanced-accuracy finite-difference approximation combined with the quasilinearization method and a stable numerical method of solution of one-dimensional linear boundary-value problems.",B. K. Nikolaev,Journal of Mathematical Sciences,1994,https://link.springer.com/article/10.1007/BF02114044,"Dimension Reduction,Spherical Shell,Variable Rigidity,Quasilinearization Method,Stable Numerical Method"
2141,Numerical solution of the synthesis problem of a linear equidistant grid in a given frequency range,"
Using the example of a linear grid we study problems of phase and amplitude-phase synthesis in a given frequency range: finding the frequency-dependent currents in radiators that guarantee optimal mean-square approximation of the amplitudes of the given and the synthesized diagrams; finding the averaged frequency-independent currents. The problems reduce to nonlinear integral equations that can be solved numerically by the method of successive approximations.","P. A. Savenko, M. D. Tkach & I. A. Kubaso",Journal of Soviet Mathematics,1993,https://link.springer.com/article/10.1007/BF01097313,"Integral Equation,Successive Approximation,Synthesis Problem,Nonlinear Integral Equation,Equidistant Grid"
2142,Block band Toeplitz preconditioners derived from generating function approximations: analysis and applications,"We are concerned with the study and the design of optimal preconditioners for ill-conditioned Toeplitz systems that arise from a priori known real-valued nonnegative generating functions f(x,y) having roots of even multiplicities. Our preconditioned matrix is constructed by using a trigonometric polynomial θ(x,y) obtained from Fourier/kernel approximations or from the use of a proper interpolation scheme. Both of the above techniques produce a trigonometric polynomial θ(x,y) which approximates the generating function f(x,y), and hence the preconditioned matrix is forced to have clustered spectrum. As θ(x,y) is chosen to be a trigonometric polynomial, the preconditioner is a block band Toeplitz matrix with Toeplitz blocks, and therefore its inversion does not increase the total complexity of the PCG method. Preconditioning by block Toeplitz matrices has been treated in the literature in several papers. We compare our method with their results and we show the efficiency of our proposal through various numerical experiments.","D. Noutsos1, S. Serra Capizzano2 & P. Vassalos",Numerische Mathematik,2006,https://link.springer.com/article/10.1007/s00211-006-0020-7,"65F10,15AXX"
2143,Exact controllability of a spherical cap: Numerical implementation of HUM,"This paper deals with the numerical implementation of the exact boundary controllability of the Reissner model for shallow spherical shells (Ref. 1). The problem is attacked by the Hilbert uniqueness method (HUM, Refs. 2–4), and we propose a semidiscrete method for the numerical approximation of the minimization problem associated to the exact controllability problem. The numerical results compare well with the results obtained by a finite difference and conjugate gradient method in Ref. 5.","G. Marini1, P. Testa1 & V. Valente",Journal of Optimization Theory and Applications,1994,https://link.springer.com/article/10.1007/BF02191667,"Vibration of shells,boundary controllability,semidiscrete method"
2144,Numerical Investigation of Wave Formation in an Annular Channel,"The article presents numerical modeling of the formation of a solitary wave in an annular channel under the action of a continuous wind generated by several sources distributed across the channel. The numerical results are compared with experimental data. Efficient application of parallel computational resources, produces a good result in acceptable time. The proposed model simulates the formation of solitary waves and the interaction of two nonlinear waves, and also produces the conditions of formation of 1, 2, 3, and 4 waves on a liquid surface.","V. S. Laponin1, S. A. Skladchikov1 & N. P. Savenkova",Computational Mathematics and Modeling,2018,https://link.springer.com/article/10.1007/s10598-018-9391-8,"nonlinear wave,mathematical modeling,computational experiment"
2145,Numerical algorithm for the Mayer problem for nonlinear dynamic systems,"An algorithm is proposed for numerical construction of optimal programmed controls in the Mayer problem for a nonlinear dynamic system. In each step of the optimization process, the algorithm uses the method of successive linearization with subsequent projection of the objective functional gradient on the constraints and recovery of violated boundary conditions and constraints. Solutions of some test problems are reported.","V. A. Bazhenov1, V. I. Gulyaev1, V. L. Koshkin1 & …I. V. Yarmolenko",Journal of Soviet Mathematics,1991,https://link.springer.com/article/10.1007/BF01097599,"Boundary Condition,Dynamic System,Nonlinear Dynamic,Optimization Process,Program Control"
2146,A numerical study of bingham turbulent flow in sudden-expansion straight circular pipe,"The control equations for the turbulent flow of Bingham fluid are established according to Bingham fluid constitution equation. Pressure field and velocity field are correlated by pressure-correction equation. The numerical computations are performed on Bingham fluid turbulent flow in sudden-expansion straight circular pipe, and the flow mechanisms are discussed.","Hu Chunbo1, Wei Jinjia2, Jiang Peizheng2 & …Miao Yongmiao",Applied Mathematics and Mechanics,1998,https://link.springer.com/article/10.1007/BF02459198,"Bingham fluid,turbulence,numerical study,flow mechanisms"
2147,Error estimate for the numerical solution of Fredholm's integral equation,"A bound on the actual error incurred in the numerical solution of Fredholm's integral equations with symmetric kernel is obtained, using computed approximations of some eigenvalues.",E. Rakotch1 & J. Steinberg,Numerische Mathematik,1970,https://link.springer.com/article/10.1007/BF02165123,"Integral Equation,Error Estimate,Mathematical Method,Actual Error,Compute Approximation"
2148,"Numerical studies of steady, viscous, incompressible flow in a channel with a step","For many years one of the major criticisms of mathematics was that it provided no methods for solving nonlinear problems. With the development of the high speed computer and related numerical methods, this criticism is now being answered. In this paper we present a numerical method for solving a fundamental nonlinear problem in fluid dynamics. That the numbers presented actually do represent a numerical solution can be verified easily by direct substitution into the difference equations. Why the method converges is a difficult matter and is at present under study.",D. Greenspan,Journal of Engineering Mathematics,1969,https://link.springer.com/article/10.1007/BF01540827,"Mathematical Modeling,Fluid Dynamic,Industrial Mathematic,Difference Equation,Nonlinear Problem"
2149,A Numerical Study of Traveling Wave Fronts for a Reaction-Diffusion-Advection Model,"This paper concerns with the traveling wave solutions of a nonlinear reaction-diffusion-advection model for describing the spatiotemporal evolution of bacterial colony pattern. We use different methods for computing the traveling wave fronts of the model equations. One of the methods involves the traveling wave equations. Numerical solutions of these equations as an initial-value problem lead to accurate computations of the wave profiles and speeds. The second method is to construct the time-dependent solutions by solving an initial-moving boundary-value problem for the PDE system, showing an approximation for such wave fronts, in particular, the minimum speed traveling wave.",M. B. A. Mansour,Acta Applicandae Mathematicae,2010,https://link.springer.com/article/10.1007/s10440-008-9354-8,"Reaction-diffusion-advection equations,Bacterial colony pattern,Traveling wave fronts,Numerical computations"
2150,Numerical solutions for system of second order boundary value problems,"We investigate some numerical methods for computing approximate solutions of a system of second order boundary value problems associated with obstacle, unilateral and contact problems. We show that cubic spline method gives approximations which are better than that computed by higher order spline and finite difference techniques.","E. A. Al-Said1, M. A. Noor1 & A. A. Al-Shejari",Korean Journal of Computational & Applied Mathematics,1998,https://link.springer.com/article/10.1007/BF03008889,"65L12,49J40"
2151,Numerical stability of a method for transferring boundary conditions,It is proved that a previously proposed method for transferring boundary conditions as applied to a boundary value problem for a linear system of ordinary differential equations gives numerically stable results if this problem is stable with respect to small variations in the input data.,A. A. Abramov,Computational Mathematics and Mathematical Physics,2006,https://link.springer.com/article/10.1134/S0965542506030055,"linear system of ordinary differential equations,boundary value problem,transfer of boundary conditions,numerical stability"
2152,Matrix numerical integration algorithm,"Algorithms to calculate the weights of quadrature formulas for regular, weakly singular, and singular integrals are constructed and analyzed. The algorithms are easily realized by computer for any number, multiplicity, and distribution of quadrature nodes, and for systems of power, trigonometric, and hyperbolic basis functions as well as a given strictly monotone function used as the integration variable.",A. F. Kalaid,Journal of Mathematical Sciences,1994,https://link.springer.com/article/10.1007/BF01250578,"Basis Function,Monotone Function,Quadrature Formula,Singular Integral,Integration Variable"
2153,A numerical investigation of the structure of the roots ofq-Bernoulli polynomials,"Over the years, there has been increasing interest in solving mathematical problems with the aid of computers. The main purpose of this paper is to investigate the roots of theq-Bernoulli polynomialsBn,q
r (x) for values of the indexn by using computer. Finally, we consider the reflection symmetries of theq-Bernoulli polynomialsBn,q
r (x).",C. S. Ryoo,Journal of Applied Mathematics and Computing,2007,https://link.springer.com/article/10.1007/BF02831969,"11B68,11S40,11S80"
2154,Adaptive explicit Magnus numerical method for nonlinear dynamical systems,"Based on the new explicit Magnus expansion developed for nonlinear equations defined on a matrix Lie group, an efficient numerical method is proposed for nonlinear dynamical systems. To improve computational efficiency, the integration step size can be adaptively controlled. Validity and effectiveness of the method are shown by application to several nonlinear dynamical systems including the Duffing system, the van der Pol system with strong stiffness, and the nonlinear Hamiltonian pendulum system.","Wen-cheng Li 
            (李文成)1 & Zi-chen Deng 
            (邓子辰)2,",Applied Mathematics and Mechanics,2008,https://link.springer.com/article/10.1007/s10483-008-0901-5,"nonlinear dynamical system,Hamiltonian system,numerical integrator,step size control"
2155,Approximation of the Stieltjes Integral and Applications in Numerical Integration,Some inequalities for the Stieltjes integral and applications in numerical integration are given. The Stieltjes integral is approximated by the product of the divided difference of the integrator and the Lebesgue integral of the integrand. Bounds on the approximation error are provided. Applications to the Fourier Sine and Cosine transforms on finite intervals are mentioned as well.,Pietro Cerone1 & Sever S. Dragomir,Applications of Mathematics,2006,https://link.springer.com/article/10.1007/s10492-006-0003-0,"Stieltjes integral,quadrature rule,Fourier Sine transform,Fourier Cosine transform"
2156,Theoretical and numerical aspects of some semilinear hyperbolic problems,"In this paper the existence of a generalized solution is proved for the Cauchy problem of the semilinear wave equation utt−Δu+f(u)=0, using finite differences. The finite difference scheme that we use extends the one initially introduced by other authors and leads to a numerical implementation based on a fixed point iterative process. This scheme is able to solve tridimensional problems (in space) fast and accurately. Numerical results showing the effectiveness of the scheme are given.","F. Castillo-Aranguren1, H. Juárez-Valencia & A. Nicolás-Carrizosa",CALCOLO,1993,https://link.springer.com/article/10.1007/BF02575882,"Generalize Solution,Cauchy Problem,Numerical Implementation,Dimensional Problem,Finite Difference Scheme"
2157,Numerical solution of a quasilinear parabolic problem,"A combined approach of linearisation techniques and finite difference method is presented for obtaining the numerical solution of a quasilinear parabolic problem. The given problem is reduced to a sequence of linear problems by using the Picard or Newton methods. Each problem of this sequence is approximated by Crank-Nicolson difference scheme. The solutions of the resulting system of algebraic equations are obtained by using Block-Gaussian elimination method. Two numerical examples are solved by using both linearisation procedures to illustrate the method. For these examples, the Newton method is found to be more effective, especially when the given nonlinear problem has steep gradients.",P C Jain1 & M K Kadalbajoo,Proceedings of the Indian Academy of Sciences - Mathematical Sciences,1980,https://link.springer.com/article/10.1007/BF02881027,"Parabolic equation,numerical method"
2158,Numerical conformal mappings onto the linear slit domain,"We propose a numerical method for the conformal mapping of unbounded multiply connected domains exterior to closed Jordan curves C
1, . . . ,C

n
 onto a canonical linear slit domain, which is the entire plane with linear slits S
1, . . . , S

n
 of angles θ
1, . . . , θ

n
 arbitrarily assigned to the real axis, respectively. If θ
1 = · · · = θ

n
 = θ then it is the well-known parallel slit domain, which is important in the problem of potential flows past obstacles. In the method, we reduce the mapping problem to a boundary value problem for an analytic function, and approximate it by a linear combination of complex logarithmic functions based on the charge simulation method. Numerical examples show the effectiveness of our method.","Kaname Amano1, Dai Okano1, Hidenori Ogata2 & …Masaaki Sugihara",Japan Journal of Industrial and Applied Mathematics,2012,https://link.springer.com/article/10.1007/s13160-012-0058-0,"Conformal mapping,Multiply connected domain,Potential flow,Charge simulation,Fundamental solution"
2159,Numerical solution of an inverse problem for the modified aliev–panfilov model,"We pose the inverse problem for the modified Aliev–Panfilov model, which involves determining the coefficient of a system of partial differential equations dependent on spatial variables from supplementary observations of the solution on the boundary. This inverse problem may be interpreted as a problem to find the shape and location of the cardiac region damaged by myocardial infarct. A numerical method is proposed for solving the problem and computer experiments illustrating its implementation are reported.",I. A. Pavel’chak1 & S. R. Tuikina,Computational Mathematics and Modeling,2013,https://link.springer.com/article/10.1007/s10598-013-9155-4,"Aliev–Panfilov mathematical model,inverse problem,numerical methods"
2160,Numerical computation of stress induced microstructure,The mesh transformation method is applied on a two-dimensional elastic crystal model to study the formation of laminated microstructure in austenite-martensite phase transition when certain external loads are applied. Numerical experiments show that simple laminated microstructures with various volume fractions and twin width can be obtained by varying the loads. Numerical experiments also show that second order laminated microstructure with branched needle-like laminates can also be obtained by certain loads.,Zhiping Li,Science in China Series A: Mathematics,2004,https://link.springer.com/article/10.1360/04za0015,"nonconvex energy minimization,mesh transformation,stress induced phase transition,laminated microstructure"
2161,Eddy-resolving numerical scheme for simulation of turbulent incompressible flows,"The properties of existing numerical schemes for discretizing convective fluxes are examined. An alternative scheme is proposed that is formulated on the basis of normalized variable diagrams. The dissipation properties of this scheme are analyzed by simulating turbulent incompressible flows with the use of eddy-resolving models. It is shown that the scheme does not lead to spurious oscillations and it is superior in dissipation properties to similar central-difference schemes. For the scheme proposed, an LES model is calibrated for both free and near-wall flows and the numerical solution of a plane channel flow problem is shown to converge by applying direct numerical simulation of turbulence.",A. S. Kozelkov1 & V. V. Kurulin,Computational Mathematics and Mathematical Physics,2015,https://link.springer.com/article/10.1134/S096554251507009X,"turbulence,computational fluid dynamics,numerical scheme,dissipativity,degeneration of isotropic turbulence"
2162,Numerical verifications for eigenvalues of second-order elliptic operators,"In this paper, we consider a numerical technique to verify the exact eigenvalues and eigenfunctions of second-order elliptic operators in some neighborhood of their approximations. This technique is based on Nakao’s method [9] using the Newton-like operator and the error estimates for the C∘ finite element solution. We construct, in computer, a set containing solutions which satisfies the hypothesis of Schauder’s fixed point theorem for compact map on a certain Sobolev space. Moreover, we propose a method to verify the eigenvalue which has the smallest absolute value. A numerical example is presented.","M. T. Nakao1, N. Yamamoto1 & K. Nagatou",Japan Journal of Industrial and Applied Mathematics,1999,https://link.springer.com/article/10.1007/BF03167360,"eigenvalue problem,elliptic operators,error estimates,finite element solution"
2163,Mesh-based numerical implementation of the localized boundary-domain integral-equation method to a variable-coefficient Neumann problem,"An implementation of the localized boundary-domain integral-equation (LBDIE) method for the numerical solution of the Neumann boundary-value problem for a second-order linear elliptic PDE with variable coefficient is discussed. The LBDIE method uses a specially constructed localized parametrix (Levi function) to reduce the BVP to a LBDIE. After employing a mesh-based discretization, the integral equation is reduced to a sparse system of linear algebraic equations that is solved numerically. Since the Neumann BVP is not unconditionally and uniquely solvable, neither is the LBDIE. Numerical implementation of the finite-dimensional perturbation approach that reduces the integral equation to an unconditionally and uniquely solvable equation, is also discussed.",S. E. Mikhailov1 & I. S. Nakhova,Journal of Engineering Mathematics,2005,https://link.springer.com/article/10.1007/s10665-004-6452-0,"cut-off function,finite-dimensional perturbation,integral equation,linear partial differential equation,localized parametrix,sparse matrix"
2164,Numerical solution of the linear inverse problem for the Euler-Darboux equation,"An inverse problem of the reconstruction of the right-hand side of the Euler-Darboux equation is studied. This problem is equivalent to the Volterra integral equation of the third kind with the operator of multiplication by a smooth nonincreasing function. Numerical solution of this problem is constructed using an integral representation of the solution of the inverse problem, the regularization method, and the method of quadratures. The convergence and stability of the numerical method is proved.",A. V. Glushak1 & T. T. Karakeev,Computational Mathematics and Mathematical Physics,2006,https://link.springer.com/article/10.1134/S0965542506050071,"inverse problem,Volterra equation of the third kind,regularization,numerical solution,stability"
2165,Numerical solution of some three-dimensional problems of elasticity theory by Vekua's method,"
We consider the solution of the problem of elastic equilibrium of a three-dimensional orthotropic plate in the absence of displacements on the end surfaces under the action of forces applied to the lateral surfaces. The solution of the original problem by Vekua's method is reduced to the solution of a recursive sequence of two-dimensional problems. A numerical solution of these problems is obtained by computer using the finite-difference method. The effect of the number of Legendre polynomials on the accuracy with which the boundary conditions are satisfied is investigated.","Yu. N. Podil'chuk1, A. R. Papukashvili1, V. F. Tkachenko1 & …D. I. Chernopiskii",Journal of Soviet Mathematics,1992,https://link.springer.com/article/10.1007/BF01095748,"Boundary Condition,Original Problem,Lateral Surface,Elasticity Theory,Legendre Polynomial"
2166,The numerical computation of symmetry-Breaking takens-Bogdanov points,"A splitting iteration method is proposed to compute symmetry-breaking Takens-Bogdanov points. The method could reduce the computational work and storage, it could also converge linearly with an adjustable speed. Numerical computation shows the effectiveness of splitting iteration method.",Ye Ruisong,Applied Mathematics-A Journal of Chinese Universities,1997,https://link.springer.com/article/10.1007/s11766-997-0020-0,"Symmetry-breaking Takens-Bogdanov point,splitting iteration method,extended system"
2167,A note on the effect of numerical quadrature in finite element eigenvalue approximation,"In a recent work by the author and J.E. Osborn, it was shown that the finite element approximation of the eigenpairs of differential operators, when the elements of the underlying matrices are approximated by numerical quadrature, yield optimal order of convergence when the numerical quadrature satisfies a certain precision requirement. In this note we show that this requirement is indeed sharp for eigenvalue approximation. We also show that the optimal order of convergence for approximate eigenvectors can be obtained, using numerical quadrature with less precision.",Uday Banerjee,Numerische Mathematik,1992,https://link.springer.com/article/10.1007/BF01385502,65N25
2168,Stable multistep methods of numerical integration of rigid systems of differential equations,"We consider the basic propositions of the theory of multistep fractional-rational numerical methods with a variable step of integration. We establish general regularities in determining the coefficients of the methods. We prove the A-stability of these methods of arbitrary order, and also the absence of extraneous roots of the characteristic equations of the methods.",R. V. Slon'ovs'kii & R. R. Stolyarchu,Journal of Mathematical Sciences,1998,https://link.springer.com/article/10.1007/BF02433983,"Multistep Method,Linear Multistep Method,Rigid System,Basic Proposition,Nonzero Root"
2169,"Variational principles of elastic-viscous dynamics in laplace transformation form, F. E. M. formulation and numerical method","The author gives variational principles of elastic-viscous dynamics in spectral resolving form[1], it will be extended to Laplace transformation form in this paper, mixed variational principle of shell dynamics and variational principle of dynamics of elastic-viscous-porous media are concerned, for the latter, F. E. M. formulation has been worked out.Variational principles in Laplace transformation form have concise forms, for the sake of utilizing F. E. M. conveniently it is necessary to find values of preliminary time function at some instants, when values of Laplace transformation at some points are known, but there are no efficient methods till now. In this paper, a numerical method for finding discrete values of preliminary function is presented, from numerical example we see such a method is efficient.By combining both methods stated above, variational principles in Laplace transformation form and numerical method, a quite wide district of solid dynamic problems can be solved by ths aid of digital computers.",Jin Wen-lu,Applied Mathematics and Mechanics,1984,https://link.springer.com/article/10.1007/BF01904926,"Mathematical Modeling,Industrial Mathematic,Efficient Method,Variational Principle,Time Function"
2170,The theory of the numerical-analytic method: Achievements and new trends of development. V,We analyze the application of the numerical-analytic method proposed by A. M. Samoilenko in 1965 to difference equations.,"M. I. Rontó1, A. M. Samoilenko1 & S. I. Trofimchuk",Ukrainian Mathematical Journal,1999,https://link.springer.com/article/10.1007/BF02591708,"Periodic Solution,Difference Equation,Spectral Radius,Ukrainian Academy,Simple Iteration"
2171,A reformulation of Olver's algorithm for the numerical solution of second-order linear difference equations,A reformulation of an algorithm developed by F.W.J. Olver for the numerical solution of second-order difference equations is presented. It requires less computations and needs no adaptations in case certain coefficients vanish. It has also the advantage of avoiding overflow in some special cases.,P. Van der Cruyssen,Numerische Mathematik,1979,https://link.springer.com/article/10.1007/BF01404872,"AMS (MOS),65Q05,CR: 5.11/5.12"
2172,A numerical method for the minimax solution of the Bellman equation in the Cauchy problem with additional restrictions,A new numerical method is suggested for constructing the value function in optimal control problems of prescribed duration with positional running cost along motions of controlled dynamical systems. The algorithm is based on a backward procedure involving characteristics of the Bellman equation. Estimations of the approximation are provided. Results of simulations for a model example are exposed.,N. N. Subbotina1 & T. B. Tokmantsev,Proceedings of the Steklov Institute of Mathematics,2006,https://link.springer.com/article/10.1134/S0081543806050166,"Optimal Control Problem,STEKLOV Institute,Characteristic System,Euler Method,Dynamical Optimization"
2173,Numerical modeling of processes of heat and mass transfer in a capillary-porous material,"We propose a method of solving a nonlinear heat and mass transfer boundary-value problem for a conductive drying process in a capillary-porous material. We study the effect of the characteristics of the material and the magnitude of the heat flux on the time change in temperature, bulk moisture saturation, and air density.",B. I. Gaivas' & I. V. Yavors'k,Journal of Mathematical Sciences,1999,https://link.springer.com/article/10.1007/BF02169707,"Mass Transfer,Heat Flux,Numerical Modeling,Time Change,Moisture Saturation"
2174,On the Origin and Numerical Range of Bounded Operators,"Numerical range has an important applications on spectrum distribution of operators. In this paper, we devoted to characterizing operators whose numerical range contains the origin. Some necessary and sufficient conditions are given by operator decomposition technique and constructive methods. Furthermore, the closeness of the numerical range of a given operator is also investigated.","Xiao Hong Wu1,2, Jun Jie Huang1 &  Alatancang","Acta Mathematica Sinica, English Series",2019,https://link.springer.com/article/10.1007/s10114-019-8478-2,"Bounded linear operator,numerical range,origin"
2175,Numerical Solution of Several Models of Internal Transonic Flow,"The paper deals with numerical solution of internal flow problems. It mentions a long tradition of mathematical modeling of internal flow, especially transonic flow at our department. Several models of flow based on potential equation, Euler equations, Navier-Stokes and Reynolds averaged Navier-Stokes equations with proper closure are considered. Some mathematical and numerical properties of the model are mentioned and numerical results achieved by in-house developed methods are presented.",Jaroslav Fořt & Karel Koze,Applications of Mathematics,2003,https://link.springer.com/article/10.1023/B%3AAPOM.0000024490.62523.95,"transonic flow,mathematical models,numerical solution"
2176,Numerical-analytic method for finding solutions of systems with distributed parameters and integral condition,"Using a generalization of the numerical-analytic method, we establish sufficient conditions for the existence of solutions of systems of partial differential equations with integral condition.",B. P. Tkach1 & L. B. Urmancheva,Nonlinear Oscillations,2009,https://link.springer.com/article/10.1007/s11072-009-0064-6,"Partial Differential Equation,Vector Function,Naukova Dumka,Integral Condition,Successive Approximation"
2177,Numerical calculation of the effect of Coulomb forces on physical characteristics of the charged particle beam in a linear accelerator,"
An algorithm Is proposed for numerical calculation of the effect of Coulomb repulsion forces on the physical characteristics of a high-current linear accelerator with asymmetric phase-variable focusing. The problem of maximizing the initial particle trapping region is considered.","M. V. Tsybanev1, A. V. Tsulaya1 & Zh. Yu. Belonosova",Journal of Soviet Mathematics,1992,https://link.springer.com/article/10.1007/BF01097614,"Numerical Calculation,Charged Particle,Physical Characteristic,Linear Accelerator,Particle Beam"
2178,A uniform numerical method for quasilinear singular perturbation problem with a turning point,"A nonlinear difference scheme is given for solving a quasilinear singularly perturbed two-point boundary value problem with a turning point. The method uses non-equidistant discretization meshes. The solution of the scheme is shown to be first order accurate in the discreteL
∞ norm, uniformly in the perturbation parameter.",Liu Guoqing,Applied Mathematics,1995,https://link.springer.com/article/10.1007/BF02662498,"Primary 65L10,65L50,Secondary 34B27"
2179,Linear Maps Preserving Numerical Radius on Nest Algebras,"A linear map \({\phi}\) of operator algebras is said to preserve numerical radius (or to be a numerical radius isometry) if \({w(\phi(A))=w(A)}\) for all A in its domain algebra, where w(A) stands for the numerical radius of A. In this paper, we prove that a surjective linear map \({\phi}\) of the nest algebra \({{\rm Alg}\mathcal N}\) onto itself preserves numerical radius if and only if there exist a unitary U and a complex number ξ of modulus one such that \({\phi(A)= \xi UAU^*}\) for all \({A\in{\rm Alg}\mathcal N}\), or there exist a unitary U, a conjugation J and a complex number ξ of modulus one such that \({\phi(A)=\xi UJA^*JU^*}\) for all \({A\in{\rm Alg}\mathcal N}\).",Fangyan Lu,Integral Equations and Operator Theory,2011,https://link.springer.com/article/10.1007/s00020-011-1868-1,"Primary 47L35,47B48,Secondary 47A12"
2180,Numerical oscillations on nonuniform grids,In this paper we study a class of numerical methods used to solve two-point boundary-value problems on nonuniform grids. Particular attention is devoted to numerical oscillations which are quantified for different methods. Numerical experiments are also included.,Paula de Oliveira1 & Fernanda Patrício,Journal of Engineering Mathematics,1997,https://link.springer.com/article/10.1023/A%3A1004248716013,"Boundary-value problems,Finite differences,nonuniform grids,numerical oscillations"
2181,A numerical modeling of multicomponent compressible flows in porous media with multiple wells by an Eulerian-Lagrangian method,"We develop an Eulerian-Lagrangian numerical model for the simulation of fully miscible, highly compressible, multicomponent fluid flow processes through compressible porous media with multiple injection and production wells. We describe the numerical schemes, the treatment of the multiple injection and production wells, problems related to characteristic tracking, and other issues. We perform numerical experiments to investigate the performance of the numerical model. These results show that the numerical model generates robust, stable, and physically reasonable simulations without nonphysical oscillation or excessive numerical diffusion, even in the presence of multiple injection and production wells and the use of large time steps and coarse spatial grids. Finally, numerical experiments to well known test problems show that the numerical model does not generate noticeable grid orientation effect.","Hong Wang1, Weidong Zhao2 & R. E. Ewing",Computing and Visualization in Science,2005,https://link.springer.com/article/10.1007/s00791-005-0153-8,"Porous Medium,Compressible Flow,Production Well,Multiple Injection,Spatial Grid"
2182,Linear Maps Preserving the Closure of Numerical Range on Nest Algebras with Maximal Atomic Nest,"  Let \( \mathcal{N} \) be a maximal atomic nest on Hilbert space H and \( \textrm{Alg}\mathcal{N} \)denote the associated nest algebra. We prove that a weakly continuous andsurjective linear map \( \Phi\,:\,\textrm{Alg}\mathcal{N}\longrightarrow\textrm{Alg}\mathcal{N} \) preserves the closure of numericalrange if and only if there exists a unitary operator \( U\in\mathcal{B}(H) \) such that\( Phi(T) = UTU^{*} \) for every \( T\in\textrm{Alg}\mathcal{N} \) or \( \Phi(T) = UT^{tr}U^{*} \) for every \( T\in\textrm{Alg}\mathcal{N} \),where \( T^{tr} \) denotes the transpose of T relative to an arbitrary but fixed baseof H. As applications, we get the characterizations of the numerical rangeor numerical radius preservers on \( \textrm{Alg}\mathcal{N} \). The surjective linear maps on the diagonal algebras of atomic nest algebras preserving the closure of numerical range or preserving the numerical range (radius) are also characterized.","Jianlian Cui1,2,3 & Jinchuan Hou3,",Integral Equations and Operator Theory,2003,https://link.springer.com/article/10.1007/s00020-001-1140-1,"Numerical range,Nest algebra,Linear preserver"
2183,Numerical Solution of Singularly Perturbed Boundary Value Problems Based on Optimal Control Strategy,"In this paper, we develop a numerical technique for singularly perturbed boundary value problems using B-spline functions and least square method. The approximate solution derived in this article is convergent to the exact solution and can be applied both to linear and nonlinear models. The numerical examples and computational results illustrate and guarantee a higher accuracy for this technique.",G. B. Loghmani1 & M. Ahmadinia,Acta Applicandae Mathematicae,2010,https://link.springer.com/article/10.1007/s10440-009-9553-y,"Least square method,B-Splines,Singularly boundary value problems,Separated boundary conditions"
