,Unnamed: 0,title,abstract,author,journal,year,pdf_link,keyword
903,0,"Classification of Quadratic Harmonic Maps of \(S^{7}\) into \(S^{7}\)
",A complete classification of full quadratic harmonic maps of the seven-sphere \(S^7\) into itself is obtained. It is shown that any full quadratic harmonic map of the seven-sphere \(S^7\) into itself is equivalent to either the gradient map of the cubic isoparametric polynomial of \(\acute{\hbox {E}}.\) Cartan or a map depending only on one parameter. The components of the map in the latter case are explicitly given.,"Faen Wu1, Yueshan Xiong2 & Xinnuan Zhao",The Journal of Geometric Analysis,2015,https://link.springer.com/article/10.1007/s12220-014-9501-6,"Euclidean sphere,Eigenmap,Orthogonal multiplication,Moduli space,Classification"
904,0,"Harmonic measure,L
2-estimates and the Schwarzian derivative","We consider several results, each of which uses some type of “L 2” estimate to provide information about harmonic measure on planar domains. The first gives an a.e. characterization of tangent points of a curve in terms of a certain geometric square function. Our next result is anL p estimate relating the derivative of a conformal mapping to its Schwarzian derivative. One consequence of this is an estimate on harmonic measure generalizing Lavrentiev’s estimate for rectifiable domains. Finally, we considerL 2 estimates for Schwarzian derivatives and the question of when a Riemann mapping ϕ has log ϕ′ in BMO.",Christoper J. Bishop1 & Peter W. Jones,Journal d’Analyse Mathematique,1994,https://link.springer.com/article/10.1007/BF02835949,"Conformal Mapping,Lipschitz Domain,Harmonic Measure,Tangent Point,Carleson Measure"
905,0,On Dirichlet to Neumann and Robin to Neumann operators suitable for reflecting harmonic functions subject to a non-homogeneous condition on an arc,"According to the Schwarz symmetry principle, every harmonic function vanishing on a real-analytic curve has an odd continuation, while a harmonic function satisfying homogeneous Neumann condition has an even continuation. Using a technique of Dirichlet to Neumann and Robin to Neumann operators, we derive reflection formulae for non-homogeneous Neumann and Robin conditions from a reflection formula subject to a non-homogeneous Dirichlet condition.",Murdhy Aldawsari1 & Tatiana Savina,Analysis and Mathematical Physics,2019,https://link.springer.com/article/10.1007/s13324-019-00314-w,"Schwarz symmetry principle,Dirichlet to Neumann operator,Robin to Neumann operator,Analytic continuation"
906,0,Pseudo-harmonic Maps from Complete Noncompact Pseudo-Hermitian Manifolds to Regular Balls,"In this paper, we give an estimate of sub-Laplacian of Riemannian distance functions in pseudo-Hermitian geometry which plays a similar role as Laplacian comparison theorem in Riemannian geometry, and deduce a prior horizontal gradient estimate of pseudo-harmonic maps from pseudo-Hermitian manifolds to regular balls of Riemannian manifolds. As an application, Liouville theorem is established under the conditions of nonnegative pseudo-Hermitian Ricci curvature and vanishing pseudo-Hermitian torsion. Moreover, we obtain the existence of pseudo-harmonic maps from complete noncompact pseudo-Hermitian manifolds to regular balls of Riemannian manifolds.","Tian Chong1, Yuxin Dong2, Yibin Ren 
            ORCID: orcid.org/0000-0001-6505-53183 & …Wei Zhang",The Journal of Geometric Analysis,2020,https://link.springer.com/article/10.1007/s12220-019-00206-2,"Sub-Laplacian comparison theorem,Regular ball,Pseudo-harmonic maps,Horizontal gradient estimate,Liouville theorem,Existence theorem"
907,0,Bounded \(\lambda \)-Harmonic Functions in Domains of \({\mathbb {H}}^n\) with Asymptotic Boundary with Fractional Dimension,"The existence and nonexistence of \(\lambda \)-harmonic functions in unbounded domains of \({{\mathbb {H}}}^n\) are investigated. We prove that if the \((n-1)/2\) Hausdorff measure of the asymptotic boundary of a domain \(\Omega \) is zero, then there is no bounded \(\lambda \)-harmonic function of \(\Omega \) for \(\lambda \in [0,\lambda _1({\mathbb {H}}^n)]\), where \(\lambda _1({\mathbb {H}}^n)=(n-1)^2/4\). For these domains, we have comparison principle and some maximum principle. Conversely, for any \(s>(n-1)/2,\) we prove the existence of domains with asymptotic boundary of dimension s for which there are bounded \(\lambda _1\)-harmonic functions that decay exponentially at infinity.",Leonardo Prange Bonorino1 & Patrícia Kruse Klaser,The Journal of Geometric Analysis,2018,https://link.springer.com/article/10.1007/s12220-017-9915-z,"Eigenfunctions,
\(\lambda \)-Harmonic functions,Hyperbolic spaces,Asymptotic boundary,Hausdorff dimension"
908,0,"Imaginary Powers of (k, 1)-Generalized Harmonic Oscillator","In this paper we will define and investigate the imaginary powers \((-\triangle _{k,1})^{-i\sigma },\sigma \in {\mathbb {R}}\) of the (k, 1)-generalized harmonic oscillator \(-\triangle _{k,1}=-\left\| x\right\| \triangle _k+\left\| x\right\| \) and prove the \(L^p\)-boundedness \((1<p<\infty )\) and weak \(L^1\)-boundedness of such operators.  It is a parallel result to the \(L^p\)-boundedness \((1<p<\infty )\) and weak \(L^1\)-boundedness of the imaginary powers of the Dunkl harmonic oscillator \(-\triangle _k+\left\| x\right\| ^2\). To prove this result, we develop the Calderón–Zygmund theory adapted to the (k, 1)-generalized setting by constructing the metric space of homogeneous type corresponding to the (k, 1)-generalized setting, and show that \(\left( -\triangle _{k,1}\right) ^{-i\sigma }\) are singular integral operators satisfying the corresponding Hörmander type condition.","Wentao Teng 
            ORCID: orcid.org/0000-0002-9045-6380",Complex Analysis and Operator Theory,2022,https://link.springer.com/article/10.1007/s11785-022-01249-0,"Imaginary powers,(k, 1)-generalized harmonic oscillator,Hörmander type condition"
909,0,Optimal Penalty Parameters for Symmetric Discontinuous Galerkin Discretisations of the Time-Harmonic Maxwell Equations,"We provide optimal parameter estimates and a priori error bounds for symmetric discontinuous Galerkin (DG) discretisations of the second-order indefinite time-harmonic Maxwell equations. More specifically, we consider two variations of symmetric DG methods: the interior penalty DG (IP-DG) method and one that makes use of the local lifting operator in the flux formulation. As a novelty, our parameter estimates and error bounds are (i) valid in the pre-asymptotic regime; (ii) solely depend on the geometry and the polynomial order; and (iii) are free of unspecified constants. Such estimates are particularly important in three-dimensional (3D) simulations because in practice many 3D computations occur in the pre-asymptotic regime. Therefore, it is vital that our numerical experiments that accompany the theoretical results are also in 3D. They are carried out on tetrahedral meshes with high-order (p=1, 2, 3, 4) hierarchic H(curl)-conforming polynomial basis functions.","D. Sármány1,3, F. Izsák1,2 & J. J. W. van der Vegt",Journal of Scientific Computing,2010,https://link.springer.com/article/10.1007/s10915-010-9366-1,"Optimal parameter estimates,Symmetric discontinuous Galerkin methods,Maxwell equations,H(curl)-conforming vector elements"
910,0,Bounded harmonic functions on nonamenable covers of compact manifolds,We show that the space of bounded harmonic functions on a nonamenable cover of a compact Riemannian manifold is infinite dimensional.,Yuri Kifer,Israel Journal of Mathematics,1988,https://link.springer.com/article/10.1007/BF02766207,"Brownian Motion,Riemannian Manifold,Harmonic Function,Heat Kernel,Compact Manifold"
911,0,"Series transformation formulas of Euler type, Hadamard product of series, and harmonic number identities",The Hadamard multiplication theorem for series is used to establish several Euler-type series transformation formulas. As applications we obtain a number of binomial identities involving harmonic numbers and an identity for the Laguerre polynomials. We also evaluate in a closed form certain power series with harmonic numbers.,Khristo N. Boyadzhiev,Indian Journal of Pure and Applied Mathematics,2011,https://link.springer.com/article/10.1007/s13226-011-0024-6,"Harmonic number,Stirling number,binomial transform,binomial identity,Euler transform,Hadamard theorem for series,Laguerre polynomial"
912,0,Extreme points of subordination and weak subordination families of harmonic mappings,The aim of the paper is to discuss the extreme points of subordination and weak subordination families of harmonic mappings. Several necessary conditions and sufficient conditions for harmonic mappings to be extreme points of the corresponding families are established.,"Jinjing Qiao1,2 & Xiantao Wang1,",Czechoslovak Mathematical Journal,2011,https://link.springer.com/article/10.1007/s10587-011-0003-4,"planar harmonic mapping,extreme point,subordination,weak subordination,class N
"
913,0,Boundedness of normal harmonic functions,The boundedness of normal holomorphic functions determined in a unit circle is considered in the paper under some conditions imposed on sequences of points lying in this unit circle. An important problem of the boundedness of normal holomorphic functions was studied by V. I. Gavrilov.,S. L. Berberyan,Moscow University Mathematics Bulletin,2013,https://link.springer.com/article/10.3103/S0027132213020101,"Harmonic Function,Holomorphic Function,Unit Circle,Normal Holomorphic Function"
914,0,Dirichlet problems of harmonic functions,"In this paper, a solution of the Dirichlet problem in the upper half-plane isconstructed by the generalized Dirichlet integral with a fast growing continuousboundary function.MSC: 31B05, 31B10.","Gang Xu1, Pai Yang2 & Tao Zhao",Boundary Value Problems,2013,https://link.springer.com/article/10.1186/1687-2770-2013-262,"Dirichlet problem,harmonic function,half-plane"
915,0,Non-existence of harmonic maps on trans-Sasakian manifolds,"In this paper, we have studied harmonic maps on trans-Sasakian manifolds. First it is proved that if F: M 1 → M 2 is a Riemannian ϕ-holomorphic map between two trans-Sasakian manifolds such that ξ 2 ∈ (Im dF)⊥, then F can not be harmonic provided that β 2 ≠ 0. We have also found the necessary and sufficient condition for the harmonic map to be constant map from Kaehler to trans-Sasakian manifold. Finally, we prove the non-existence of harmonic map from locally conformal Kaehler manifold to trans-Sasakian manifold.","A. J. P. Jaiswal1,2 & B. Avdhesh Pandey1,",Lobachevskii Journal of Mathematics,2016,https://link.springer.com/article/10.1134/S1995080216020074,"Trans-Sasakian manifold,holomorphic map,harmonic map,locally conformal Kaehler manifold"
916,0,A Schwarz Lemma for Harmonic Functions in the Real Unit Ball,We establish a precise Schwarz lemma for real-valued and bounded harmonic functions in the real unit ball of dimension n. This extends Chen’s Schwarz-Pick lemma for real-valued and bounded planar harmonic mapping.,"Shaoyu Dai1,2 & Huaihui Chen",Acta Mathematica Scientia,2019,https://link.springer.com/article/10.1007/s10473-019-0512-z,"harmonic functions,Schwarz-Pick lemma,unit ball"
917,0,Harmonic maps on Trans-Sasaki manifolds,"In this paper we prove that a (ϕ,J)-holomorphic mapf:M→N (i.e.f *oϕ=Jof *) from a Trans-Sasaki manifold to a nearly Kähler manifold is a harmonic map. We also study the stability of a such map whenM is a compact Trans-Sasaki manifold andN is a Kähler manifold.",Cătălin Gherghe,Rendiconti del Circolo Matematico di Palermo,1999,https://link.springer.com/article/10.1007/BF02844337,"Riemannian Manifold,Morse Index,Contact Manifold,Sasaki Manifold,Hermitian Manifold"
918,0,Convergence of finite-difference techniques for a harmonic mixed boundary value problem,The paper deals with the convergence of finite-difference approximations for a harmonic mixed boundary value problem. In particular the case when the boundary contains a slit is considered.,J. R. Whiteman1 & Jerry C. Webb,BIT Numerical Mathematics,1970,https://link.springer.com/article/10.1007/BF01934205,"Computational Mathematic,Mixed Boundary"
919,0,Hölder continuity of harmonic quasiconformal mappings,"We prove that for harmonic quasiconformal mappings α-Hölder continuity on the boundary implies α-Hölder continuity of the map itself. Our result holds for the class of uniformly perfect bounded domains, in fact we can allow that a portion of the boundary is thin in the sense of capacity. The problem for general bounded domains remains open.MSC 2010: 30C65.","Miloš Arsenović1, Vesna Manojlović2 & Matti Vuorinen",Journal of Inequalities and Applications,2011,https://link.springer.com/article/10.1186/1029-242X-2011-37,"quasi-conformal maps,harmonic mappings,Hölder continuity."
920,0,Geodesic transformations and harmonic spaces,We prove that a Riemannian manifold is harmonic if and only if there exists a divergence-preserving geodesic transformation with respect to each point which is not volume-preserving.,E. García-Río1 & L. Vanhecke,Rendiconti del Circolo Matematico di Palermo,1999,https://link.springer.com/article/10.1007/BF02844382,"53B20,53C25"
921,0,The Schur Harmonic Convexity of the Hamy Symmetric Function and Its Applications,"We prove that the Hamy symmetric function  is Schur harmonic convex for . As its applications, some analytic inequalities including the well-known Weierstrass inequalities are obtained.",Yuming Chu1 & Yupei Lv,Journal of Inequalities and Applications,2009,https://link.springer.com/article/10.1155/2009/838529,"Convex Function,Symmetric Function,Concave Function,Nonempty Interior,Dimensional Euclidean Space"
922,0,Localization for multiple Fourier series of functions of bounded harmonic variation,An example of a function of four variables belonging to the class of bounded harmonic variation (in a weak sense) is constructed. Cubic sums of a trigonometric Fourier series for this function does not possess the localization property.,A. N. Bakhvalov,Moscow University Mathematics Bulletin,2007,https://link.springer.com/article/10.3103/S0027132207010032,"Fourier Series,Localization Property,Weak Sense,Trigonometric Fourier Series,Harmonic Variation"
923,0,Finite time blow-up for the harmonic map heat flow,We consider the harmonic map heat flow from the three-dimensional ball to the two-sphere. We establish the existence of regular initial data leading to blow-up in finite time.,Joseph F. Grotowski,Calculus of Variations and Partial Differential Equations,1993,https://link.springer.com/article/10.1007/BF01191618,"58E20,58G20,58G11"
924,0,A remark on the space of metrics having nontrivial harmonic spinors,Let M be a closed spin manifold of dimension n ≡ 3 mod 4. We give a simple proof of the fact that the space of metrics on M with invertible Dirac operator is either empty or it has infinitely many path components.,Nils Waterstraat,Journal of Fixed Point Theory and Applications,2013,https://link.springer.com/article/10.1007/s11784-013-0096-5,"Primary 58J30,Secondary 53C27"
925,0,On harmonic functions satisfying nonlocal boundary conditions,"We study functions that are harmonic on a strip and satisfy nonlocal boundary conditions, establish constraints that should be imposed on the coefficients in the boundary conditions to guarantee the uniqueness of nonnegative solutions, and present examples when the uniqueness theorems are not true.",A. I. Firdman1 & S. D. Éidel'man,Ukrainian Mathematical Journal,1994,https://link.springer.com/article/10.1007/BF01060424,"Boundary Condition,Harmonic Function,Uniqueness Theorem,Nonnegative Solution,Nonlocal Boundary"
926,0,A special value of the spectral zeta function of the non-commutative harmonic oscillators," The non-commutative harmonic oscillator is a 2×2-system of harmonic oscillators with a non-trivial correlation. We write down explicitly the special value at s=2 of the spectral zeta function of the non-commutative harmonic oscillator in terms of the complete elliptic integral of the first kind, which is a special case of a hypergeometric function. ",Hiroyuki Ochiai,The Ramanujan Journal,2008,https://link.springer.com/article/10.1007/s11139-007-9065-1,"Heun’s equation,Spectral zeta,Special values,Harmonic oscillator"
927,0,Contraction of surfaces by harmonic mean curvature flows and nonuniqueness of their self similar solutions," We consider the evolution equations \(F_t=-(H_{-1})^{\alpha}\nu\), where \(0<\alpha<1\), \(\nu\) is the unit outer normal vector and \(H_{-1}\) is the harmonic mean curvature defined by \(H_{-1}=((\kappa_1^{-1}+\kappa_2^{-1})/2)^{-1}\). In this paper, we prove the nonuniqueness of their strictly convex self similar solutions for some \(0<\alpha<1\). This result implies that there are non-spherical self similar solutions.",Koichi Anada ,Calculus of Variations and Partial Differential Equations,2001,https://link.springer.com/article/10.1007/PL00009908,"Evolution Equation,Normal Vector,Curvature Flow,Similar Solution,Outer Normal Vector"
928,0,A partial regularity result for harmonic maps into a Finsler manifold," In this paper, we consider the energy of maps from an Euclidean space \({\Bbb R}^m\) into a Finsler space and study the partial regularity of energy minimizing maps. We show that the \((m-2-\varepsilon )\)-dimensional Hausdorff measure of the singular set of every energy minimizing map is 0 for some \(\varepsilon \in (0,1)\), when m=3,4.",Atsushi Tachikawa,Calculus of Variations and Partial Differential Equations,2003,https://link.springer.com/article/10.1007/s005260100129,"Mathematics Subject Classification (2000): 49Q20, 58E20"
929,0,Ramanujan’s enigmatic formula for the harmonic series,"We give a natural derivation of a formula of Ramanujan, described by B.C. Berndt as “enigmatic”, for the harmonic series.",M. D. Hirschhorn,The Ramanujan Journal,2012,https://link.springer.com/article/10.1007/s11139-011-9322-1,"Ramanujan,Enigmatic formula,Harmonic series"
930,0,Angular limits of harmonic functions defined in a unit circle,Necessary and sufficient conditions for existence of angular boundary limits at an arbitrary point of a unit circumference are presented in this paper for harmonic functions defined in a unit circle.,S. L. Berberyan,Moscow University Mathematics Bulletin,2007,https://link.springer.com/article/10.3103/S0027132207010081,"Harmonic Function,Unit Circle,Arbitrary Point,Boundary Limit,Angular Limit"
931,0,Univalent harmonic mappings of annuli and a conjecture of J. C. C. Nitsche,Letw=f(z) be a univalent harmonic mapping of the annulus {ρ≤|z|≤1} onto the annulus {σ≤|w|≤1}. It is shown thatσ≤1/(1+(ρ 2/2)(logρ)2).,Allen Weitsman,Israel Journal of Mathematics,2001,https://link.springer.com/article/10.1007/BF02772628,"Harmonic Mapping,Unit Disk,Conformal Mapping,Boundary Component,ISRAEL Journal"
932,0,On Dyakonov type theorems for harmonic quasiregular mappings,"We prove two Dyakonov type theorems which relate the modulus of continuity of a function on the unit disc with the modulus of continuity of its absolute value. The methods we use are quite elementary, they cover the case of functions which are quasiregular and harmonic, briefly hqr, in the unit disc.",Miloš Arsenović1 & Miroslav Pavlović,Czechoslovak Mathematical Journal,2017,https://link.springer.com/article/10.21136/CMJ.2017.0562-15,"modulus of continuity,harmonic mapping,quasiregular mapping"
933,0,A dual monotonicity formula for harmonic mappings,"The well-known monotonicity formula for harmonic maps says that the scaled energy functional over a ball of radius r is a non-decreasing function of r. The proof uses the fact that the energy functional is critical under any compactly supported variation on the domain of the map. In this article, we will instead use the fact that the energy is critical under variations of the map on the  image of the map. By choosing the variational vector field suitably it will be shown that a scaled energy considered as an integral functional over a ball of radius r where r is the distance from a point on the image manifold, is monotonically non-decreasing. The formula takes a stronger form when the image is one dimensional.",Sumio Yamada,Calculus of Variations and Partial Differential Equations,2003,https://link.springer.com/article/10.1007/s00526-002-0187-4,"Vector Field,Strong Form,Variational Vector,Monotonicity Formula,Image Manifold"
934,0,Non-Linear Interpolation of the Harmonic–Geometric–Arithmetic Matrix Means,"Bhatia, Lim, and Yamazaki conjectured that the Kubo–Ando extensions of means of numbers satisfy a norm minimality condition with respect to unitarily invariant norms. In this short note, we introduce a symmetric Kubo–Ando mean and a non-Kubo–Ando extension that do not satisfy this property.","Trung Hoa Dinh1, Raluca Dumitru2 & Jose A. Franco",Lobachevskii Journal of Mathematics,2019,https://link.springer.com/article/10.1134/S1995080219010062,"Kubo–Ando means,symmetric means,norm inequalities,concavity"
935,0,Chordal and Angular Limits of Subordinate Subharmonic and Harmonic Functions,"In this article we consider classes of harmonic and subharmonic functions introduced with using integral operators Riman-Liouville by Professor M. Djrbashyan when α > 0. These classes are significant generalizations of already well known classes of harmonic and subharmonic functions match up with them only in a particular case. In our article we consider angular and chordal limits of harmonic and subharmonic functions got by using Riman-Liouville integral operators. A set of the points at which, probably, these limits don’t exist are characterized by using a linear measure of zero.",S. L. Berberyan,Lobachevskii Journal of Mathematics,2019,https://link.springer.com/article/10.1134/S1995080219080055,"subordinate subharmonic and harmonic functions,cluster sets,chordal and angular limits"
936,0,The Optimal Convex Combination Bounds of Arithmetic and Harmonic Means for the Seiffert's Mean,"We find the greatest value  and least value  such that the double inequality  holds for all  with . Here , , and  denote the arithmetic, harmonic, and Seiffert's means of two positive numbers  and , respectively.","Yu-Ming Chu1, Ye-Fang Qiu2, Miao-Kun Wang2 & …Gen-Di Wang",Journal of Inequalities and Applications,2010,https://link.springer.com/article/10.1155/2010/436457,"Real Number,Lower Power,Simple Computation,Positive Real Number,Optimal Convex"
937,0,Application of the Subordination Principle to the Harmonic Mappings Convex in One Direction with Shear Construction Method,"Any harmonic function in the open unit disc  can be written as a sum of an analytic and antianalytic functions , where  and  are analytic functions in  and are called the analytic part and the coanalytic part of  respectively. Many important questions in the study of the classes of functions are related to bounds on the modulus of functions (growth) or the modulus of the derivative (distortion). In this paper, we consider both of these questions.","Yaşar Polatoğlu1, HEsra Özkan1 & Emel Yavuz Duman",Journal of Inequalities and Applications,2010,https://link.springer.com/article/10.1155/2010/896087,"Analytic Function,Harmonic Function,Mapping Convex,Simple Calculation,Real Axis"
938,0,Optimal estimates for harmonic functions in the unit ball,"We find the sharp constants C  p  and the sharp functions C  p  = C  p (x) in the inequality $$ |u(x)|\leq \frac{C_{p}}{(1-|x|^{2})^{(n-1)/p}} \|u\|_{h^{p}(B^{n})}, u\in h^{p}(B^{n}), x\in B^{n}, $$in terms of Gauss hypergeometric and Euler functions. This extends and improves some results of Axler et al. (Harmonic function theory, New York, 1992), where they obtained similar results which are sharp only in the cases p = 2 and p = 1.",David Kalaj1 & Marijan Marković,Positivity,2012,https://link.springer.com/article/10.1007/s11117-011-0145-5,"Harmonic functions,Hardy spaces"
939,0,Functions with slowly-growing area and harmonic majorants,"Letf be a function holomorphic inU={|z|<1}, and letA(R,f) be the area off(U)∩{|w|<R}, not counting multiplicities. IfA(R,f)=O(R γ) asR→∞ for a γ, 0≦γ<2, then the subharmonic function exp |f|p has a harmonic majorant inU for eachp, 0<p<2−γ. If 0≦γ<1 further, thene f is of Hardy classH p for eachp, 0<p<∞.",Shinji Yamashita,Israel Journal of Mathematics,1981,https://link.springer.com/article/10.1007/BF02760855,"Harmonic Function,Dirichlet Problem,Harmonic Measure,Subharmonic Function,Capacity Zero"
940,0,Some properties of starlike harmonic mappings,"A fundamental result of this paper shows that the transformation F=  a z ( h (   z + a   1 +  a ¯  z   ) +   g (   z + a   1 +  a ¯  z   )  ¯  )   ( h ( a ) +   g ( a )  ¯  ) ( z + a ) ( 1 +  a ¯  z )   defines a function in  S  H  S ∗   0  whenever f=h(z)+  g ( z )  ¯  is  S  H  S ∗   0 , and we will give an application of this fundamental result.MSC:30C45, 30C55.","Melike Aydog̃an1, Arzu Yemisci2 & Yaşar Polatog̃lu",Journal of Inequalities and Applications,2012,https://link.springer.com/article/10.1186/1029-242X-2012-163,"harmonic starlike function,growth theorem,distortion theorem"
941,0,A generalization of the duality for finite multiple harmonic q-series,"Recently, Bradley studied partial sums of multiple q-zeta values and proved a duality result. In this paper, we present a generalization of his result.",Gaku Kawashima,The Ramanujan Journal,2010,https://link.springer.com/article/10.1007/s11139-009-9210-0,Finite multiple harmonic q-series
942,0,On the support of harmonic measure for the random walk,We show that harmonic measure for the simple random walk on then ×…×n cube in thed-dimensional lattice is supported on o(n d) vertices.,Itai Benjamini,Israel Journal of Mathematics,1997,https://link.springer.com/article/10.1007/BF02773632,"Brownian Motion,Random Walk,Hausdorff Dimension,Harmonic Measure,Fair Share"
943,0,On the mean-square stability for a harmonic oscillator with random parameter, Sufficient mean-square stability conditions of a harmonic oscillator whose random parameter is an Ornstein-Uhlenbeck process are obtained.,R. V. Bobryk,Ukrainian Mathematical Journal,1992,https://link.springer.com/article/10.1007/BF01058379,"Stability Condition,Harmonic Oscillator,Random Parameter"
944,0,Three-Term Recurrence Relation for Polynomials Orthogonal with Respect to Harmonic Measure,We prove that a three-term recurrence relation for analytic polynomials orthogonal with respect to harmonic measure in a simply connected domain G exists if and only if ∂G is an ellipse.,A. A. Dovgoshei,Ukrainian Mathematical Journal,2001,https://link.springer.com/article/10.1023/A%3A1010452601011,"Polynomial Orthogonal,Recurrence Relation,Connected Domain,Harmonic Measure,Analytic Polynomial"
945,0,An easy proof of Jensen’s theorem on the uniqueness of infinity harmonic functions,"We present a new, easy, and elementary proof of Jensen’s Theorem on the uniqueness of infinity harmonic functions. The idea is to pass to a finite difference equation by taking maximums and minimums over small balls.",Scott N. Armstrong1 & Charles K. Smart,Calculus of Variations and Partial Differential Equations,2010,https://link.springer.com/article/10.1007/s00526-009-0267-9,Primary 35J70
946,0,Ramanujan’s asymptotic expansion for the harmonic numbers,"In this paper, we provide a recurrence relation for determining the coefficients of Ramanujan’s asymptotic expansion for the \(n\)th harmonic number.",Chao-Ping Chen1 & Jun-Xiang Cheng,The Ramanujan Journal,2015,https://link.springer.com/article/10.1007/s11139-014-9575-6,"Harmonic numbers,Euler–Mascheroni constant,Asymptotic expansion"
947,0,Approximation of functions of two variables by harmonic splines,We construct two-dimensional splines and give two versions of an estimate of the deviation of splines from approximated functions. We compare approximations by a planar broken line and by a harmonic spline. We also substantiate the advisability of introduction of the notion of harmonic splines in mathematics.,V. T. Klimenko,Ukrainian Mathematical Journal,1995,https://link.springer.com/article/10.1007/BF01057510,"Break Line,Harmonic Spline"
948,0,Explicit relations for the reduced module and harmonic measure,Exact relations are established for the reduced modules of the families of curves separating certain connected subsets in arbitrary connected domains. New explicit expressions for the harmonic measure of a connected boundary subset are obtained as corollaries.,V. I. Belyi1 & E. V. Kravchuk,Ukrainian Mathematical Journal,1993,https://link.springer.com/article/10.1007/BF01062956,"Explicit Expression,Connected Domain,Harmonic Measure,Boundary Subset,Connected Subset"
949,0,Certain Classes of Harmonic Multivalent Functions Based on Hadamard Product,We define and investigate two special subclasses of the class of complex-valued harmonic multivalent functions based on Hadamard product.,"Om P. Ahuja1, H. Özlem Güney2 & F. Müge Sakar",Journal of Inequalities and Applications,2009,https://link.springer.com/article/10.1155/2009/759251,"Harmonic Function,Real Axis,Coefficient Estimate,Convex Combination,Multivalent Function"
950,0,Description of periodic p-harmonic functions on Cayley tree,We show that any periodic (with respect to normal subgroups of finite index of the group representation of the Cayley tree) p-harmonic function on a Cayley tree is a constant. For some normal subgroups of infinite index we describe a class of (non-constant) periodic p-harmonic functions. We also prove that linear combinations of the p-harmonic functions described for normal subgroups of infinite index are also p-harmonic.,Utkir A. Rozikov1 & Farruh T. Ishankulov,Nonlinear Differential Equations and Applications NoDEA,2010,https://link.springer.com/article/10.1007/s00030-009-0045-6,"31B05,05C05,39A12"
951,0,Some Spaces of Harmonic Functions in the Unit Ball of ℝn,"We introduce the Banach spaces h∞(ϕ), h0(ϕ) and h1(ψ) functions harmonic in the unit ball B ⊂ ℝn. These spaces depend on weight functions ϕ, ψ. We prove that if ϕ and ψ form a normal pair, then h1(ψ)* ∼ h∞(ϕ) and h0(ϕ)* ∼ h1(ψ).",A. I. Petrosyan,Lobachevskii Journal of Mathematics,2019,https://link.springer.com/article/10.1134/S1995080219080213,"Banach space,harmonic function,weight function,weighting measure"
952,0,"Two Sharp Inequalities for Power Mean, Geometric Mean, and Harmonic Mean","For , the power mean of order  of two positive numbers  and  is defined by . In this paper, we establish two sharp inequalities as follows:  and  for all . Here  and  denote the geometric mean and harmonic mean of  and  respectively.",Yu-Ming Chu1 & Wei-Feng Xia,Journal of Inequalities and Applications,2009,https://link.springer.com/article/10.1155/2009/741923,"Simple Computation,Taylor Expansion,Elementary Calculation,Calculation Yield,Sharp Inequality"
953,0,Cubic spline interpolation of harmonic functions,It is shown that for the two dimensional Laplace equation a univariate cubic spline approximation in either space direction together with a difference approximation in the other leads to the well-known nine-point finite-difference formula. For harmonic problems defined in rectangular regions this property provides a means of determining with ease accurate approximations at any point in the region.,N. Papamichael1 & J. R. Whiteman,BIT Numerical Mathematics,1974,https://link.springer.com/article/10.1007/BF01932541,"Computational Mathematic,Harmonic Function,Accurate Approximation,Laplace Equation,Difference Approximation"
954,0,Partial sums of certain harmonic univalent functions,"Let ϕ(z) be a fixed harmonic functions of the form \(\varphi (z) = z + \sum\nolimits_{k = 2}^\infty {c_k z^k + } \overline {\sum\nolimits_{k = 1}^\infty {d_k z^k } } \) (d  k  ≥ c  k  ≥ c 2 > 0; k ≥ 2) and S  H (c  k , d  k , δ) be the subclass of harmonic univalent functions f(z) which satisfy the inequality \(\sum\nolimits_{k = 2}^\infty {c_k |a_k | + } \sum\nolimits_{k = 1}^\infty {d_k |b_k | \leqslant \delta } \). In this paper, we establish some interesting results on the ratio of harmonic univalent functions to its sequences of partial sums. Relevant connections of the results presented here with various known results are briefly indicated.",Saurabh Porwal,Lobachevskii Journal of Mathematics,2011,https://link.springer.com/article/10.1134/S1995080211040184,"Harmonic,Univalent,Partial Sums"
955,0,A lower bound for Hausdorff dimensions of harmonic measures on negatively curved manifolds,"Employing the methods of [KL], a lower bound for Hausdorff dimension of harmonic measures on negatively curved manifolds is derived yielding, in particular, that if the curvature tends to a constant then the above Hausdorff dimension tends to the dimension of the sphere at infinity.",Yuri Kifer,Israel Journal of Mathematics,1990,https://link.springer.com/article/10.1007/BF02773752,"Sectional Curvature,Heat Kernel,Hausdorff Dimension,Comparison Theorem,Harmonic Measure"
956,0,Asymptotics of optimal control in the problem of harmonic wave scattering by an obstacle,Optimal impedance control for the Helmholtz equation in an unbounded domain is studied. Asymptotics of the optimal control with respect to a regularization parameter are constructed.,A. S. Savenkova,Computational Mathematics and Mathematical Physics,2007,https://link.springer.com/article/10.1134/S096554250709014X,"optimal impedance control,asymptotics of control,Helmholtz equation,harmonic wave scattering by an obstacle"
