,title,abstract,author,journal,year,pdf_link,keyword
0,Asymptotic expansion of the solution of a differential-difference equation of general form,We obtain an asymptotic expansion of the solution of an mth-order inhomogeneous differential-difference equation of general form. We establish an integral estimate with a submultiplicative weight for the remainder of the expansion depending on the existence of the corresponding submultiplicative moment of the right-hand side of the equation.,M. S. Sgibnev,Differential Equations,2014,https://link.springer.com/article/10.1134/S0012266114030069,"Asymptotic Expansion,Characteristic Equation,Banach Algebra,Partial Fraction,Borel Subset"
0,A fast ADI orthogonal spline collocation method with graded meshes for the two-dimensional fractional integro-differential equation,"We propose and analyze a time-stepping Crank-Nicolson(CN) alternating direction implicit(ADI) scheme combined with an arbitrary-order orthogonal spline collocation (OSC) methods in space for the numerical solution of the fractional integro-differential equation with a weakly singular kernel. We prove the stability of the numerical scheme and derive error estimates. The analysis presented allows variable time steps which, as will be shown, can efficiently be selected to match singularities in the solution induced by singularities in the kernel of the memory term. Finally, some numerical tests are given.","Leijie Qiao 
            ORCID: orcid.org/0000-0003-3659-85881 & Da Xu",Advances in Computational Mathematics,2021,https://link.springer.com/article/10.1007/s10444-021-09884-5,"Fractional integro-differential equation,Alternating direction implicit method,Second-order backward differentiation formula,Orthogonal spline collocation method,Convergence"
0,"The second-order ordinary differential equation Cartan, Douglas, Berwald","This paper is a re-examination of Cartan's theory of the second-order ordinary differential equation, from a modern perspective; the opportunity is taken to point out some relations between his results and the work of Douglas and Berwald on the geometry of paths.",M. Crampin,Periodica Mathematica Hungarica,2004,https://link.springer.com/article/10.1023/B%3AMAHU.0000038972.59037.f6,"Cartan projective connection,projective differential geometry of sprays,second-order ordinary differential equation"
0,Contact integrable extensions and differential coverings for the generalized (2 + 1)-dimensional dispersionless Dym equation,The method of contact integrable extensions is used to find new differential coverings for the generalized (2 + 1)-dimensional dispersionless Dym equation and corresponding Bäcklund transformations.,Oleg I. Morozov,Central European Journal of Mathematics,2012,https://link.springer.com/article/10.2478/s11533-012-0039-1,"58H05,58J70,35A30"
0,Conditions of solvability of the nonlocal boundary-value problem for a differential-operator equation with weak nonlinearity,"We study the solvability of a nonlocal boundary-value problem for a differential equation with nonlinearity. The linear part of the equation has complex coefficients which together with the coefficient in nonlocal conditions are considered to be the parameters of the problem. The area of change of each parameter is limited by a complex circle with its center at the origin. The nonlinear part of the equation is given by a smooth function that satisfies, together with its derivatives, some conditions of growth in the Dirichlet–Fourier space scale. The proofs are based on the differentiable Nash–Moser iteration scheme, where the main difficulty is to get estimates of the interpolation type for the inverse linearized operators obtained at each step of the iteration. The estimation is connected with the problem of small denominators which is solved, by using a metric approach on the set of parameters of the problem.","Volodymyr S. Il’kiv1, Nataliya I. Strap1 & Iryna I. Volyanska",Journal of Mathematical Sciences,2021,https://link.springer.com/article/10.1007/s10958-021-05458-4,"Differential-operator equations,Nash–Moser iteration scheme,method of fixed point,small denominators,measure of a set"
0,On Solvability of a Poincare–Tricomi Type Problem for an Elliptic–Hyperbolic Equation of the Second Kind,"AbstractIn this paper we study a boundary value problem with the
Poincare–Tricomi condition for a degenerate partial differential
equation of elliptic-hyperbolic type of the second kind. In the
hyperbolic part of a degenerate mixed differential equation of the
second kind the line of degeneracy is a characteristic. For this
type of differential equations a class of generalized solutions is
introduced in the characteristic triangle. Using the properties of
generalized solutions, the modified Cauchy and Dirichlet problems
are studied. The solutions of these problems are found in the
convenient form for further investigations. A new method has been
developed for a differential equation of mixed type of the second
kind, based on energy integrals. Using this method, the uniqueness
of the considering problem is proved. The existence of a solution
of the considering problem reduces to investigation of a singular
integral equation and the unique solvability of this problem is
proved by the Carleman–Vekua regularization method.","T. K. Yuldashev1, B. I. Islomov2 & A. A. Abdullaev",Lobachevskii Journal of Mathematics,2021,https://link.springer.com/article/10.1134/S1995080221030239,"generalized solution,Poincare–Tricomi type problem,degenerate equation of the second kind,energy integral method,Green function"
0,Multidimensional Poincaré construction and singularities of lifted fields for implicit differential equations,"This paper is devoted to singular points of the so-called lifted vector fields, which arise in studying systems of implicit differential equations by using the method of lifting the equation to a surface, a generalization of the construction used by Poincaré for a single implicit equation. The author studies the phase portraits and renormal forms of such fields in a neighborhood of their singular points. In conclusion, this paper considers the lifted vectors fields generated by Euler-Lagrange and Euler-Poisson equations and fast-slow systems.",A. O. Remizov,Journal of Mathematical Sciences,2008,https://link.springer.com/article/10.1007/s10958-008-9043-1,"Singular Point,Phase Portrait,Integral Curve,Integral Curf,Umbilic Point"
0,An elliptic regularity theorem for fractional partial differential operators,"We present and prove a version of the elliptic regularity theorem for partial differential equations involving fractional Riemann–Liouville derivatives. In this case, regularity is defined in terms of Sobolev spaces \(H^s(X)\): if the forcing of a linear elliptic fractional PDE is in one Sobolev space, then the solution is in the Sobolev space of increased order corresponding to the order of the derivatives. We also mention a few applications and potential extensions of this result.","Arran Fernandez 
            ORCID: orcid.org/0000-0002-1491-1820",Computational and Applied Mathematics,2018,https://link.springer.com/article/10.1007/s40314-018-0618-2,"Fractional derivatives,Elliptic partial differential equations,Regularity theorems,Sobolev spaces"
0,Harnack Inequality for Hypoelliptic Second Order Partial Differential Operators,"We consider non-negative solutions \(u:{\Omega }\longrightarrow \mathbb {R}\) of second order hypoelliptic equations
$ \mathcal {L} u(x) =\sum \limits _{i,j=1}^{n} \partial _{x_{i}} \left (a_{ij}(x)\partial _{x_{j}} u(x) \right ) + \sum \limits _{i=1}^{n} b_{i}(x) \partial _{x_{i}} u(x) =0 $ where Ω is a bounded open subset of \(\mathbb {R}^{n}\) and x denotes the point of Ω. For any fixed x
0 ∈ Ω, we prove a Harnack inequality of this type
$ \sup _{K} u \le C_{K} u(x_{0})\qquad \forall \ u \ \text { s.t. } \ \mathcal {L} u=0, u\geq 0, $ where K is any compact subset of the interior of the \(\mathcal {L}\)-propagation set of
x
0 and the constant C

K
 does not depend on u.",Alessia E. Kogoj1 & Sergio Polidoro,Potential Analysis,2016,https://link.springer.com/article/10.1007/s11118-016-9557-y,"Harnack inequality,Hypoelliptic operators,Potential theory"
0,The convergence properties of the Green’s function method for third order functional differential equations,The Green’s function method is a powerful technique to investigate the existence and uniqueness of the solution for two-point boundary value problems. The main task of this paper is to establish the maximal order of convergence of the Green’s function method applied in the approximation of the solution for third- and fourth-order two-point boundary value problems with deviating argument. The developed iterative method uses a complete cubic spline interpolation procedure being able to provide both discrete and continuous approximation of the solution. Some numerical examples confirm the obtained theoretical results and illustrate the accuracy of the algorithm.,"Alexandru Mihai Bica 
            ORCID: orcid.org/0000-0003-1869-99911 & Diana Curila",Computational and Applied Mathematics,2022,https://link.springer.com/article/10.1007/s40314-022-02065-0,"Third-order two-point boundary value problems,Functional differential equations,Green’s function method,Complete cubic splines"
0,An M-estimator for stochastic differential equations driven by fractional Brownian motion with small Hurst parameter,"Let us consider a stochastic differential equation driven by a fractional Brownian motion with Hurst parameter \(1/4< H < 1/2\). We are interested in estimating the drift parameter from the completely observed data. We propose an M-estimator for the drift parameter. Under some assumptions on the drift coefficient, our estimator has consistency, asymptotic normality and moment convergence property.","Kohei Chiba 
            ORCID: orcid.org/0000-0002-5850-504X",Statistical Inference for Stochastic Processes,2020,https://link.springer.com/article/10.1007/s11203-020-09214-4,"Fractional Brownian motion,Drift parameter estimation,Consistency,Asymptotic normality,Moment convergence"
0,Global existence of positive periodic solutions of a general differential equation with neutral type,"In this paper, the dynamics of a general differential equation with neutral type are investigated. Under certain assumptions, the stability of positive equilibrium and the existence of Hopf bifurcation are obtained by analyzing the distribution of eigenvalues. And global existence of positive periodic solutions is established by using the global Hopf bifurcation result of Krawcewicz et al. Finally, by taking neutral Nicholson’s blowflies model and neutral Mackey–Glass model as two examples, some numerical simulations are carried out to illustrate the analytical results.","Ming Liu1, Jun Cao 
            ORCID: orcid.org/0000-0003-4629-67941 & Xiaofeng Xu",Advances in Difference Equations,2021,https://link.springer.com/article/10.1186/s13662-021-03295-y,"Differential equation,Neutral,Stability,Global Hopf bifurcation"
0,Asymptotic integration of a certain second-order linear delay differential equation,We construct the asymptotic formulas for solutions of a certain linear second-order delay differential equation as independent variable tends to infinity. When the delay equals zero this equation turns into the so-called one-dimensional Schrödinger equation at energy zero with Wigner–von Neumann type potential. The question of interest is how the behaviour of solutions changes qualitatively and quantitatively when the delay is introduced in this dynamical model. We apply the method of asymptotic integration that is based on the ideas of the centre manifold theory in its presentation with respect to the systems of functional differential equations with oscillatory decreasing coefficients.,Pavel Nesterov,Monatshefte für Mathematik,2017,https://link.springer.com/article/10.1007/s00605-016-0980-3,"Asymptotics,Delay differential equation,Oscillating coefficients,Oscillation of solutions,Levinson’s theorem,Method of averaging,Schrödinger equation"
0,"Arithmetic differential equations on \(GL_n\), II: arithmetic Lie–Cartan theory","Motivated by the search of a concept of linearity in the theory of arithmetic differential equations (Buium in Arithmetic differential equations. Math. surveys and monographs, vol 118. American Mathematical Society, Providence, 2005), we introduce here an arithmetic analogue of Lie algebras, of Chern connections, and of Maurer–Cartan connections. Our arithmetic analogues of Chern connections are certain remarkable lifts of Frobenius on the p-adic completion of \(GL_n\) which are uniquely determined by certain compatibilities with the “outer” involutions defined by symmetric (respectively, antisymmetric) matrices. The Christoffel symbols of our arithmetic Chern connections will involve a matrix analogue of the Legendre symbol. The analogues of Maurer–Cartan connections can then be viewed as families of “linear” flows attached to each of our Chern connections. We will also investigate the compatibility of lifts of Frobenius with the inner automorphisms of \(GL_n\); in particular, we will prove the existence and uniqueness of certain arithmetic analogues of “isospectral flows” on the space of matrices.",Alexandru Buium1 & Taylor Dupuy,Selecta Mathematica,2016,https://link.springer.com/article/10.1007/s00029-015-0194-x,"Classical groups,Symmetric spaces,Lifts of Frobenius"
0,Secondary bifurcations in semilinear ordinary differential equations,"We consider the Neumann problem for the equation \(u_{xx}+{\uplambda }f(u)=0\) in the punctured interval \((-1,1) \setminus \{0\}\), where \({\uplambda }>0\) is a bifurcation parameter and \(f(u)=u-u^3\). At \(x=0\), we impose the conditions \(u(-0)+au_x(-0)=u(+0)-au_x(+0)\) and \(u_x(-0)=u_x(+0)\) for a constant \(a>0\) (the symbols \(+0\) and \(-0\) stand for one-sided limits). The problem appears as a limiting equation for a semilinear elliptic equation in a higher dimensional domain shrinking to the interval \((-1,1)\). First we prove that odd solutions and even solutions form families of branches \(\{ {{\mathcal {C}}}^o_k\}_{k \in {{\mathbb {N}}}}\) and \(\{ {{\mathcal {C}}}^e_k\}_{k \in {{\mathbb {N}}}}\), respectively. Both \({{\mathcal {C}}}^o_k\) and \({{\mathcal {C}}}^e_k\) bifurcate from the trivial solution \(u=0\). We then show that \({{\mathcal {C}}}^e_k\) contains no other bifurcation point, while \({{\mathcal {C}}}^o_k\) contains two points where secondary bifurcations occur. Finally we determine the Morse index of solutions on the branches. General conditions on f(u) for the same assertions to hold are also given.","Toru Kan 
            ORCID: orcid.org/0000-0002-1596-7885",Partial Differential Equations and Applications,2022,https://link.springer.com/article/10.1007/s42985-022-00180-5,"Secondary bifurcation,Semilinear elliptic equation,Boundary value problem,Chafee–Infante problem,Matching condition"
0,A regularity method for lower bounds on the Lyapunov exponent for stochastic differential equations,"We put forward a new method for obtaining quantitative lower bounds on the top Lyapunov exponent of stochastic differential equations. Our method combines (i) a new identity connecting the top Lyapunov exponent to a Fisher information-like functional of the stationary density of the Markov process tracking tangent directions with (ii) a novel, quantitative version of Hörmander’s hypoelliptic regularity theory in an \(L^1\) framework which estimates this (degenerate) Fisher information from below by a \(W^{s,1}_{\mathrm {loc}}\) Sobolev norm. This method is applicable to a wide range of systems beyond the reach of currently existing mathematically rigorous methods. As an initial application, we prove the positivity of the top Lyapunov exponent for a class of weakly-dissipative, weakly forced stochastic differential equations; in this paper we prove that this class includes the Lorenz 96 model in any dimension, provided the additive stochastic driving is applied to any consecutive pair of modes.","Jacob Bedrossian1, Alex Blumenthal2 & Sam Punshon-Smith",Inventiones mathematicae,2022,https://link.springer.com/article/10.1007/s00222-021-01069-7,"Primary: 37H15,35H10,Secondary: 37D25,58J65,35B65"
0,Analytical solitons for the space-time conformable differential equations using two efficient techniques,"Exact solutions to nonlinear differential equations play an undeniable role in various branches of science. These solutions are often used as reliable tools in describing the various quantitative and qualitative features of nonlinear phenomena observed in many fields of mathematical physics and nonlinear sciences. In this paper, the generalized exponential rational function method and the extended sinh-Gordon equation expansion method are applied to obtain approximate analytical solutions to the space-time conformable coupled Cahn–Allen equation, the space-time conformable coupled Burgers equation, and the space-time conformable Fokas equation. Novel approximate exact solutions are obtained. The conformable derivative is considered to obtain the approximate analytical solutions under constraint conditions. Numerical simulations obtained by the proposed methods indicate that the approaches are very effective. Both techniques employed in this paper have the potential to be used in solving other models in mathematics and physics.","Ahmad Neirameh 
            ORCID: orcid.org/0000-0002-7677-46571 & Foroud Parvaneh",Advances in Difference Equations,2021,https://link.springer.com/article/10.1186/s13662-021-03439-0,"Generalized exponential rational function method,Extended sinh-Gordon equation expansion method,Conformable derivative,Fokas equation,Burgers equation,Cahn–Allen equation"
0,A roadmap for Generalized Plane Waves and their interpolation properties,"This work focuses on the study of partial differential equation (PDE) based basis function for Discontinuous Galerkin methods to solve numerically wave-related boundary value problems with variable coefficients. To tackle problems with constant coefficients, wave-based methods have been widely studied in the literature: they rely on the concept of Trefftz functions, i.e. local solutions to the governing PDE, using oscillating basis functions rather than polynomial functions to represent the numerical solution. Generalized Plane Waves (GPWs) are an alternative developed to tackle problems with variable coefficients, in which case Trefftz functions are not available. In a similar way, they incorporate information on the PDE, however they are only approximate Trefftz functions since they don’t solve the governing PDE exactly, but only an approximated PDE. Considering a new set of PDEs beyond the Helmholtz equation, we propose to set a roadmap for the construction and study of local interpolation properties of GPWs. Identifying carefully the various steps of the process, we provide an algorithm to summarize the construction of these functions, and establish necessary conditions to obtain high order interpolation properties of the corresponding basis.","Lise-Marie Imbert-Gérard1 & Guillaume Sylvand 
            ORCID: orcid.org/0000-0002-5701-277X",Numerische Mathematik,2021,https://link.springer.com/article/10.1007/s00211-021-01220-9,"65N30,65N80,68W25"
0,Blow-Up and Global Solvability of the Cauchy Problem for a Pseudohyperbolic Equation Related to the Generalized Boussinesq Equation,"Under consideration is the Cauchy problem in the space of continuous
functions for a nonlinear strictly hyperbolic equation related
to the generalized Boussinesq equation.
We discuss the conditions for existence of a global classical solution and
blow-up of a solution to the Cauchy problem on a finite time segment.","Kh. G. Umarov1,",Siberian Mathematical Journal,2022,https://link.springer.com/article/10.1134/S0037446622030156,"sixth order generalized Boussinesq equation,nonlinear strictly pseudohyperbolic equation,global solution,blow-up"
0,On an equation being a fractional differential equation with respect to time and a pseudo-differential equation with respect to space related to Lévy-type processes,"It is with great pleasure that we dedicate this paper to Professor Rudolf Gorenflo. In particular, the second named author wants to express his appreciation to an outstanding mathematician who was to him more than 30 years ago an inspiring teacher, and a very humane senior colleague later on.A class of fractional differential equations are investigated. Using estimates for Mittag-Leffler function and a fixed point theorem, we establish the existence and uniqueness of mild solutions of the equations.","Ke Hu1, Niels Jacob1 & Chenggui Yuan",Fractional Calculus and Applied Analysis,2012,https://link.springer.com/article/10.2478/s13540-012-0009-0,"Primary 34A08,Secondary 33E12, 35S05, 44A10, 60B15"
0,Differential-geometric structures on manifolds,The work is an analytically systematic exposition of modern problems in the investigation of differentiable manifolds and the geometry of fields of geometric objects on such manifolds.,"L. E. Evtushik, Yu. G. Lumiste, N. M. Ostianu & …A. P. Shiroko",Journal of Soviet Mathematics,1980,https://link.springer.com/article/10.1007/BF01084960,"Manifold,Geometric Object,Modern Problem,Differentiable Manifold,Systematic Exposition"
0,Factorization of equations with dominating higher partial derivative,We present necessary and sufficient conditions for the factorization of equations with dominating partial derivatives and illustrate the possibility of using our results by examples of two forms of equations of the second and third orders.,V. I. Zhegalov1 & O. A. Tikhonova,Differential Equations,2014,https://link.springer.com/article/10.1134/S0012266114010091,"Differential Equation,Partial Derivative,Riccati Equation,Equation Factorization,Order Reduction"
0,Lie Bialgebroid of Pseudo-differential Operators,"We associate a Lie bialgebroid structure to the algebra of formal Pseudo-differential operators, as the classical limit of a quantum groupoid. As a consequence, the non-commutative Kadomtsev–Petviashvili hierarchy is naturally obtained by an algebraic procedure.",Anahita Eslami Rad,Journal of Nonlinear Mathematical Physics,2022,https://link.springer.com/article/10.1007/s44198-022-00067-4,"Lie algebroid,Lie bialgebroid,Quantum groupoid,Deformation,Pseudo-differential
operators,Kadomtsev–Petviashvili hierarchy"
0,A finite point algorithm for soil water-salt movement equation,"In this paper, we propose the meshless finite point method for solving a type of fluid flow problem. The moving least square function is combined with the collocation method to treat nonlinear one- and two-dimensional soil water-salt movement equations. An adaptive windward scheme is used to stabilize the numerical solution in regions with a large gradient change. Numerical examples with the comparison among the proposed method, finite element method and characteristic finite element method show that the meshless finite point method is more accurate and is used to eliminate the numerical oscillation phenomenon.","Fenhong Li1, Gang Hu2, Thabet Abdeljawad3,4,5 & …Muhammad Abbas 
            ORCID: orcid.org/0000-0002-0491-1528",Advances in Difference Equations,2021,https://link.springer.com/article/10.1186/s13662-021-03281-4,"26A33,35R11,65M06,65M12,65F40,65F50,65H10,65N06"
0,Mild solution for impulsive neutral fractional partial differential inclusions with nonlocal conditions,"In the present paper, we study the existence of a mild solution of a fractional order nonlocal differential inclusion with impulsive condition in a Banach space E. We obtain the sufficient condition for the existence of the mild solution by using a fixed point theorem for multi-valued operators due to Dhage and resolvent semigroup theory with approximate techniques.",Alka Chadha1 & Dwijendra N. Pandey,Collectanea Mathematica,2016,https://link.springer.com/article/10.1007/s13348-015-0158-7,"Fractional calculus,Caputo derivative,Impulsive ,Resolvent operator,Neutral fractional differential inclusion"
0,Approximate controllability of nonlinear stochastic partial differential systems with infinite delay,"This paper aims to investigate approximate controllability of stochastic nonlinear partial differential systems with infinite delay. In the systems under study, nonlinearity and control variable exist both in drift and diffusion terms, and controllability problems are considered in the framework with a novel Banach space, which not only leads to some difficulties in deriving the properties of interest but also bring some opportunities to study the system in a more general framework. With the help of a new fundamental lemma established in this paper and some useful inequality techniques, some improved results for approximate controllability of stochastic partial differential systems are obtained by using the Banach contraction theorem without introducing any additional restraints on the terms of the system. An example of stochastic heat equation is also provided to illustrate our results.",Hanwen Ning1 & Guangyan Qing,Advances in Difference Equations,2015,https://link.springer.com/article/10.1186/s13662-015-0434-6,"stochastic,partial differential systems,approximate controllability,Banach contraction theorem,infinite delay"
0,Partial averaging of quasidifferential equations in metric spaces,We justify partial averaging schemes for quasidifferential equations that generalize the corresponding results for differential equations and inclusions.,V. A. Plotnikov1 & L. I. Plotnikova,Ukrainian Mathematical Journal,1995,https://link.springer.com/article/10.1007/BF01060167,"Differential Equation,Partial Average,Average Scheme,Quasidifferential Equation"
0,Differential Geometry of Magnetic and Killing Magnetic Trajectories in de Sitter 3-Space,"AbstractThis paper is concerned to study normal magnetic trajectories of charged particles which move under the influence of Lorentz force generated by static magnetic fields on de Sitter 3-space \(\mathbb{S}^{3}_{1}\) so that our study coincides with the theory of magnetostatics in the ambience of Physics. First, we observe how the associated Lorentz force acts on the vector fields in the dynamic Frenet frame or pseudo-orthonormal frame along the trajectory depending on its causality. Based on this, we characterize magnetic trajectories in respect of their Frenet apparatus. Afterwards, we present a geometrical model of hyperbolic quaternions for \(\mathbb{S}^{3}_{1}\) where we identified \(\mathbb{S}^{3}_{1}\) with a subspace of the Lie group \(\mathbb{H}\) of hyperbolic quaternions and obtain Killing vector fields on \(\mathbb{S}^{3}_{1}\) forming a basis for the concerned six-dimensional Lie algebra. We also characterize Killing vector fields along regular curves in \(\mathbb{S}^{3}_{1}\) and observe that they can be extended to Killing vector fields on \(\mathbb{S}^{3}_{1}\) (in respect of their causality) and vice-versa. Finally, we characterize and classify normal Killing magnetic trajectories in \(\mathbb{S}^{3}_{1}\) in terms of their quasi-slope, curvature and torsion or pseudo-torsion based on their causality.",Zafar Iqbal,Lobachevskii Journal of Mathematics,2022,https://link.springer.com/article/10.1134/S1995080222050158,"de Sitter 3-space,Geodesic,Magnetic field,Magnetic trajectory,Hyperbolic quaternion,Killing vector field"
0,Linear stability of slowly rotating Kerr black holes,"We prove the linear stability of slowly rotating Kerr black holes as solutions of the Einstein vacuum equations: linearized perturbations of a Kerr metric decay at an inverse polynomial rate to a linearized Kerr metric plus a pure gauge term. We work in a natural wave map/DeTurck gauge and show that the pure gauge term can be taken to lie in a fixed 7-dimensional space with a simple geometric interpretation. Our proof rests on a robust general framework, based on recent advances in microlocal analysis and non-elliptic Fredholm theory, for the analysis of resolvents of operators on asymptotically flat spaces. With the mode stability of the Schwarzschild metric as well as of certain scalar and 1-form wave operators on the Schwarzschild spacetime as an input, we establish the linear stability of slowly rotating Kerr black holes using perturbative arguments; in particular, our proof does not make any use of special algebraic properties of the Kerr metric. The heart of the paper is a detailed description of the resolvent of the linearization of a suitable hyperbolic gauge-fixed Einstein operator at low energies. As in previous work by the second and third authors on the nonlinear stability of cosmological black holes, constraint damping plays an important role. Here, it eliminates certain pathological generalized zero energy states; it also ensures that solutions of our hyperbolic formulation of the linearized Einstein equations have the stated asymptotics and decay for general initial data and forcing terms, which is a useful feature in nonlinear and numerical applications.","Dietrich Häfner1, Peter Hintz2 & András Vasy",Inventiones mathematicae,2021,https://link.springer.com/article/10.1007/s00222-020-01002-4,"Primary 83C05,58J50,Secondary 83C57,35B40,83C35"
0,Existence and Characterization of the Values of Two Player Differential Games with State Constraints,"We consider a two player, zero sum differential game with a cost of Bolza type, subject to a state constraint. It is shown that, under a suitable hypothesis concerning existence of inward pointing velocity vectors for the minimizing player at the boundary of the constraint set, the lower value of the game is Lipschitz continuous and is the unique viscosity solution (appropriately defined) of the lower Hamilton-Jacobi-Isaacs equation. If the inward pointing hypothesis is satisfied by the maximizing player’s velocity set, then the upper game is Lipschitz continuous and is the unique solution of the upper Hamilton-Jacobi-Isaacs equation. Under the classical Isaacs condition, the upper and lower Hamilton-Jacobi-Isaacs equation coincide. In this case, even if the inward pointing hypothesis is satisfied w.r.t. both players, the value of the game might fail to exist; however imposing stronger constraint qualifications (involving the existence of inward pointing vectors associated with saddle points for the Hamiltonian) the game value does exist and is the unique solution to this Hamilton-Jacobi-Isaacs equation. The novelty of our work resides in the fact that we permit the two players’ controls to be completely coupled within the dynamic constraint, state constraint and the cost functional, in contrast to earlier work, in which the players’ controls are decoupled w.r.t. the dynamics and state constraint, and interaction between them only occurs through the cost function. Furthermore, the inward pointing hypotheses that we impose are of a verifiable nature and less restrictive than those earlier employed.","Piernicola Bettiol1, Marc Quincampoix1 & Richard B. Vinter",Applied Mathematics & Optimization,2019,https://link.springer.com/article/10.1007/s00245-019-09608-8,"Differential games,State constraints,Hamilton-Jacobi-Isaacs,Viscosity solutions"
0,Time–space fractional \((2+1)\) dimensional nonlinear Schrödinger equation for envelope gravity waves in baroclinic atmosphere and conservation laws as well as exact solutions,"In this article, nonlinear propagation of envelope gravity waves is studied in baroclinic atmosphere. The classical \((2+1)\) dimensional nonlinear Schrödinger (NLS) equation can be derived by using the multiple-scale, perturbation method. Further, via the semi-inverse method, the Euler–Lagrange equation and Agrawal’s method, the time–space fractional \((2+1)\) dimensional nonlinear Schrödinger (FNLS) equation is obtained to describe the envelope gravity waves. Furthermore, the conservation laws of time–space FNLS equation are discussed on the basis of Lie group analysis method. Finally, the exact solutions to the equation are given by employing the \(\exp(-\phi(\xi))\) method. The results demonstrate that the nonlinear effect caused by the fractional order leads to the change of the propagation characteristics of envelope gravity waves, the construction of fractional model has far-reaching significance for the research of nonlinear propagation of envelope gravity waves in actual atmospheric and ocean movement.","Chen Fu1, Chang Na Lu1 & Hong Wei Yang2,",Advances in Difference Equations,2018,https://link.springer.com/article/10.1186/s13662-018-1512-3,"02.30.Jr,43.75.Fg,92.10.Hm"
0,Stability in mean for uncertain differential equation,"Canonical process is an uncertain process with stationary and independent normal increments, and the uncertain differential equation is a differential equation driven by canonical process. So far, the concept of stability in measure for uncertain differential equations has been proposed. This paper presents a concept of stability in mean for uncertain differential equations, and it gives a sufficient condition for an uncertain differential equation being stable in mean. In addition, it discusses the relationship between stability in mean and stability in measure.","Kai Yao1, Hua Ke2 & Yuhong Sheng",Fuzzy Optimization and Decision Making,2015,https://link.springer.com/article/10.1007/s10700-014-9204-2,"Uncertainty theory,Uncertain differential equation ,Stability"
0,On the solvability of a boundary value problem for a fractional differential equation,We obtain sufficient conditions for the existence and uniqueness of a solution of a boundary value problem for a differential equation that contains a mixed fractional derivative.,"A. N. Vityuk1,2 & A. V. Mikhailenko1,",Differential Equations,2011,https://link.springer.com/article/10.1134/S0012266111120111,"Differential Equation,Banach Space,Integral Equation,Unique Solution,Green Function"
0,Uniqueness of solutions of impulsive hyperbolic differential-functional equations,"For impulsive partial differential-functional equations, we prove the theorems on existence and uniqueness of solutions and their continuous dependence on the right-hand sides of the equations.",D. Jaruszewska-Walczak,Ukrainian Mathematical Journal,1999,https://link.springer.com/article/10.1007/BF02513479,"Continuous Dependence,Differential Inequality,Maximum Solution,Impulsive Differential Equation,Uniqueness Criterion"
0, A multilevel algorithm for the solution of second order elliptic differential equations on sparse grids," A multilevel algorithm is presented that solves general second order elliptic partial differential equations on adaptive sparse grids. The multilevel algorithm consists of several V-cycles in \(x\)- and \(y\)-direction. A suitable discretization provide that the discrete equation system can be solved in an efficient way. Numerical experiments show a convergence rate of order \(O(1)\) for the multilevel algorithm.
 ",Christoph Pflaum,Numerische Mathematik,1998,https://link.springer.com/article/10.1007/s002110050334,Mathematics Subject Classification (1991):65N30
0,Infinitesimal deformation of p-adic differential equations on Berkovich curves,"We show that if a differential equation \(\mathscr {F}\) over a quasi-smooth Berkovich curve X has a certain compatibility condition with respect to an automorphism \(\sigma \) of X, then \(\mathscr {F}\) acquires a semi-linear action of \(\sigma \) (i.e. lifting that on X). The compatibility condition forces the automorphism \(\sigma \) to be close to the identity of X, so the above construction applies to a certain class of automorphisms called infinitesimal. This generalizes André and Di Vizio (Astérisqué 1(296):55–111, 2004) and Pulita (Compos. Math. 144(4):867–919, 2008). We also obtain an application to Morita’s p-adic Gamma function, and to related values of p-adic L-functions.",Andrea Pulita,Mathematische Annalen,2017,https://link.springer.com/article/10.1007/s00208-016-1417-y,"Primary 12h25,Secondary 12h05,12h10,12h20,12h99,11S15,11S20,11S40,11S80,11M99,34M55,58h15"
0,Mixed value problem for a nonlinear differential equation of fourth order with small parameter on the parabolic operator,"We study the solvability of mixed value problem for one type of nonlinear partial differential equation, consisting superposition of parabolic and hyperbolic operators. By the method of separation variables we obtain the countable system of nonlinear integral equation. We use the method of successive approximations. It will be proved the convergence of obtained series. We study the continuously dependence of solution from small parameter.",T. K. Yuldashev,Computational Mathematics and Mathematical Physics,2011,https://link.springer.com/article/10.1134/S0965542511090181,"mixed value problem,differential equation of the fourth order,superposition of parabolic and hyperbolic operators,method of separation variables,method of successive approximations,convergence Fourier series,continuousness with respect to small parameter"
0,Gellerstedt problem for a differential-difference equation of mixed type with advanced-retarded multiple deviations of the argument,We consider the Gellerstedt problem for an equation of mixed type with the Lavrent’ev-Bitsadze operator in the leading part and with advanced-retarded multiple deviations of the argument in the derivatives and the function. We prove the uniqueness theorem for the problem without restrictions on the deviation value. The problem is uniquely solvable. We derive closed-form integral representations of the solutions.,A. N. Zarubin,Differential Equations,2013,https://link.springer.com/article/10.1134/S001226611310008X,"Differential Equation,Partial Differential Equation,Ordinary Differential Equation,Cauchy Problem,Functional Equation"
